TOW,Sat1,Sat_filt1,Sat2,Sat_filt2,Sat3,Sat_filt3,Sat4,Sat_filt4,Sat5,Sat_filt5,Sat6,Sat_filt6,Sat7,Sat_filt7,Sat8,Sat_filt8,Sat9,Sat_filt9,Sat10,Sat_filt10,Sat11,Sat_filt11,Sat12,Sat_filt12,Sat13,Sat_filt13,Sat14,Sat_filt14,Sat15,Sat_filt15,Sat16,Sat_filt16,Sat17,Sat_filt17,Sat18,Sat_filt18,Sat19,Sat_filt19,Sat20,Sat_filt20,Sat21,Sat_filt21,Sat22,Sat_filt22,Sat23,Sat_filt23,Sat24,Sat_filt24,Sat25,Sat_filt25,Sat26,Sat_filt26,Sat27,Sat_filt27,Sat28,Sat_filt28,Sat29,Sat_filt29,Sat30,Sat_filt30,Sat31,Sat_filt31,Sat32,Sat_filt32
409119,0,0,0,0,0,0,0,0,0,0,0,0,-16.4529,-14.1155,5.78485,6.89842,0,0,9.58508,9.61828,-0.496373,-3.59737,0,0,0,0,0,0,0,0,6.52922,8.0905,0,0,0.624164,1.50884,0,0,0,0,11.2953,7.32407,0,0,0,0,0,0,0,0,-10.1242,-9.36398,8.38612,8.57466,0,0,0,0,0,0,0,0,-15.1312,-14.9379
409120,0,0,0,0,0,0,0,0,0,0,0,0,-13.275,-14.2596,5.61018,6.65432,0,0,9.20147,9.54637,-0.0806186,-3.09228,0,0,0,0,0,0,0,0,5.98984,7.76537,0,0,0.483404,1.32832,0,0,0,0,9.24153,8.08055,0,0,0,0,0,0,0,0,-10.0846,-9.5134,8.05692,8.49562,0,0,0,0,0,0,0,0,-15.1431,-15.0053
409121,0,0,0,0,0,0,0,0,0,0,0,0,-12.8966,-14.1522,6.0603,6.43868,0,0,9.69879,9.48688,-1.56958,-2.7499,0,0,0,0,0,0,0,0,5.71158,7.37913,0,0,0.893744,1.15321,0,0,0,0,8.16572,8.6917,0,0,0,0,0,0,0,0,-9.87643,-9.62461,8.36988,8.43279,0,0,0,0,0,0,0,0,-14.5574,-15.0556
409122,0,0,0,0,0,0,0,0,0,0,0,0,-17.0871,-14.7042,6.04635,6.2866,0,0,10.1277,9.54818,2.6904,-1.94356,0,0,0,0,0,0,0,0,5.65253,7.082,0,0,1.0804,1.05521,0,0,0,0,6.9964,8.97448,0,0,0,0,0,0,0,0,-9.73365,-9.69048,8.60257,8.42124,0,0,0,0,0,0,0,0,-14.3756,-15.0294
409123,0,0,0,0,0,0,0,0,0,0,0,0,-16.8702,-14.9059,7.21563,6.22531,0,0,11.298,9.67547,-1.02698,-1.29171,0,0,0,0,0,0,0,0,6.55256,6.83838,0,0,1.97523,1.00573,0,0,0,0,3.10554,8.54077,0,0,0,0,0,0,0,0,-8.44521,-9.65761,9.72174,8.4847,0,0,0,0,0,0,0,0,-13.5263,-14.9152
409124,0,0,0,0,0,0,0,0,0,0,0,0,-16.8841,-15.0537,7.39036,6.22708,0,0,11.8345,9.88463,-5.68581,-1.33686,0,0,0,0,0,0,0,0,6.89698,6.63969,0,0,2.2904,1.0381,0,0,0,0,4.75061,8.24931,0,0,0,0,0,0,0,0,-7.64795,-9.52586,10.2127,8.62162,0,0,0,0,0,0,0,0,-13.1577,-14.7441
409125,0,0,0,0,0,0,0,0,0,0,0,0,-18.6488,-15.5228,7.28428,6.30064,0,0,11.7006,10.1198,-3.01644,-1.24662,0,0,0,0,0,0,0,0,6.56187,6.48592,0,0,2.28593,1.1279,0,0,0,0,4.75781,7.868,0,0,0,0,0,0,0,0,-7.57049,-9.34235,10.1086,8.77965,0,0,0,0,0,0,0,0,-13.4634,-14.5701
409126,0,0,0,0,0,0,0,0,0,0,0,0,-14.7602,-15.5635,7.05969,6.40884,0,0,11.8788,10.4137,-5.08915,-1.73523,0,0,0,0,0,0,0,0,6.47732,6.40444,0,0,2.36843,1.30602,0,0,0,0,3.02767,7.24275,0,0,0,0,0,0,0,0,-7.73645,-9.12159,10.4443,9.02981,0,0,0,0,0,0,0,0,-13.6705,-14.3852
409127,0,0,0,0,0,0,0,0,0,0,0,0,-14.8524,-15.7598,7.0464,6.53826,0,0,11.7739,10.6586,-5.69341,-2.07449,0,0,0,0,0,0,0,0,6.5194,6.3626,0,0,2.39656,1.49447,0,0,0,0,3.31023,6.59571,0,0,0,0,0,0,0,0,-7.43214,-8.87529,10.5375,9.26094,0,0,0,0,0,0,0,0,-13.606,-14.201
409128,0,0,0,0,0,0,0,0,0,0,0,0,-13.7883,-15.5516,6.86751,6.63656,0,0,11.6374,10.8736,-6.28805,-2.6256,0,0,0,0,0,0,0,0,6.29373,6.3185,0,0,4.50621,1.89045,0,0,0,0,1.72107,5.63719,0,0,0,0,0,0,0,0,-7.29625,-8.59473,10.3601,9.48005,0,0,0,0,0,0,0,0,-14.0135,-14.0645
409129,0,0,0,0,0,0,0,0,0,0,0,0,-14.1103,-15.3173,6.21415,6.67949,0,0,11.1079,11.0259,-3.70936,-2.9469,0,0,0,0,0,0,0,0,6.01492,6.26707,0,0,3.67699,2.19573,0,0,0,0,3.20385,4.82804,0,0,0,0,0,0,0,0,-7.62021,-8.34433,9.81293,9.62273,0,0,0,0,0,0,0,0,-14.5909,-14.0104
409130,0,0,0,0,0,0,0,0,0,0,0,0,-14.2286,-15.4127,6.08276,6.72674,0,0,11.3912,11.2449,-3.43492,-3.28233,0,0,0,0,0,0,0,0,6.0686,6.27495,0,0,2.70268,2.41766,0,0,0,0,3.5897,4.26286,0,0,0,0,0,0,0,0,-7.3204,-8.06792,9.83986,9.80102,0,0,0,0,0,0,0,0,-14.6908,-13.9652
409131,0,0,0,0,0,0,0,0,0,0,0,0,-13.9768,-15.5207,6.291,6.74981,0,0,11.3977,11.4148,-4.32086,-3.55746,0,0,0,0,0,0,0,0,6.83083,6.38687,0,0,4.71648,2.79993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78855,-7.75913,10.2063,9.98466,0,0,0,0,0,0,0,0,-14.3561,-13.9451
409132,0,0,0,0,0,0,0,0,0,0,0,0,-14.1681,-15.2288,6.25231,6.77041,0,0,11.2039,11.5224,-4.02211,-4.22871,0,0,0,0,0,0,0,0,7.1217,6.53379,0,0,4.68202,3.16009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64618,-7.45038,10.2383,10.1482,0,0,0,0,0,0,0,0,-14.6617,-13.9737
409133,0,0,0,0,0,0,0,0,0,0,0,0,-13.9017,-14.9319,6.06502,6.65535,0,0,11.0301,11.4956,-3.74913,-4.50092,0,0,0,0,0,0,0,0,7.70262,6.6488,0,0,3.9366,3.35623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.72517,-7.27838,10.0692,10.183,0,0,0,0,0,0,0,0,-14.4276,-14.0638
409134,0,0,0,0,0,0,0,0,0,0,0,0,-13.5303,-14.5966,6.12663,6.52897,0,0,11.2391,11.4361,-3.45341,-4.27768,0,0,0,0,0,0,0,0,8.06363,6.76546,0,0,2.02264,3.32945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76767,-7.19035,10.428,10.2045,0,0,0,0,0,0,0,0,-14.1286,-14.1609
409135,0,0,0,0,0,0,0,0,0,0,0,0,-13.5194,-14.0836,6.12885,6.41343,0,0,10.8244,11.3484,-3.5305,-4.32909,0,0,0,0,0,0,0,0,8.1233,6.9216,0,0,2.71521,3.37238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.18669,-7.15197,10.4829,10.2419,0,0,0,0,0,0,0,0,-14.0381,-14.2184
409136,0,0,0,0,0,0,0,0,0,0,0,0,-16.4205,-14.2496,6.34703,6.34216,0,0,10.8992,11.2505,-3.07686,-4.12786,0,0,0,0,0,0,0,0,8.61062,7.13493,0,0,3.6372,3.49926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.20085,-7.09841,10.7187,10.2694,0,0,0,0,0,0,0,0,-13.5145,-14.2028
409137,0,0,0,0,0,0,0,0,0,0,0,0,-15.5212,-14.3165,6.1646,6.25399,0,0,10.4104,11.1141,-3.37215,-3.89573,0,0,0,0,0,0,0,0,8.71705,7.3547,0,0,3.84051,3.64365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4093,-7.09613,10.6757,10.2832,0,0,0,0,0,0,0,0,-13.5056,-14.1927
409138,0,0,0,0,0,0,0,0,0,0,0,0,-14.8738,-14.4251,5.97906,6.16514,0,0,10.7852,11.0289,-3.4256,-3.60949,0,0,0,0,0,0,0,0,9.01456,7.62678,0,0,3.49575,3.54261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58908,-7.12541,10.4375,10.2909,0,0,0,0,0,0,0,0,-13.8236,-14.1737
409139,0,0,0,0,0,0,0,0,0,0,0,0,-12.6654,-14.2806,5.57908,6.10163,0,0,10.4859,10.9667,-3.60558,-3.59911,0,0,0,0,0,0,0,0,8.99512,7.9248,0,0,3.14197,3.4891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.77706,-7.1411,9.98462,10.3081,0,0,0,0,0,0,0,0,-14.1386,-14.1285
409140,0,0,0,0,0,0,0,0,0,0,0,0,-11.312,-13.9889,5.21866,6.01522,0,0,9.95866,10.8235,-3.4836,-3.60398,0,0,0,0,0,0,0,0,8.93018,8.21096,0,0,2.99825,3.51866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.1555,-7.22461,9.85024,10.3091,0,0,0,0,0,0,0,0,-14.0049,-14.0599
409141,0,0,0,0,0,0,0,0,0,0,0,0,-11.0191,-13.6932,5.09365,5.89549,0,0,9.80051,10.6637,-3.40476,-3.51237,0,0,0,0,0,0,0,0,9.01553,8.42943,0,0,3.34769,3.38178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.45879,-7.39163,9.65437,10.254,0,0,0,0,0,0,0,0,-14.0291,-14.0272
409142,0,0,0,0,0,0,0,0,0,0,0,0,-10.3984,-13.3162,3.62571,5.63283,0,0,8.10159,10.3535,-5.10446,-3.62061,0,0,0,0,0,0,0,0,7.60301,8.47756,0,0,2.03609,3.11719,0,0,0,0,11.9366,4.75688,0,0,0,0,0,0,0,0,-10.1431,-7.74132,7.95825,10.0259,0,0,0,0,0,0,0,0,-15.6152,-14.1226
409143,0,0,0,0,0,0,0,0,0,0,0,0,-9.95676,-12.9217,4.14721,5.44105,0,0,8.29895,10.0804,-4.69195,-3.71489,0,0,0,0,0,0,0,0,8.14712,8.52201,0,0,2.77972,3.0015,0,0,0,0,8.05222,5.25155,0,0,0,0,0,0,0,0,-9.85877,-8.05468,8.47816,9.86684,0,0,0,0,0,0,0,0,-15.3959,-14.2194
409144,0,0,0,0,0,0,0,0,0,0,0,0,-5.83914,-12.1526,4.26599,5.25498,0,0,8.34943,9.79142,-4.71642,-3.84119,0,0,0,0,0,0,0,0,7.87174,8.50282,0,0,2.81996,3.08123,0,0,0,0,3.52458,5.12894,0,0,0,0,0,0,0,0,-9.89318,-8.36723,8.62996,9.68704,0,0,0,0,0,0,0,0,-15.0129,-14.3078
409145,0,0,0,0,0,0,0,0,0,0,0,0,-6.04299,-11.4049,4.62248,5.10435,0,0,8.82365,9.59134,-4.38041,-3.92618,0,0,0,0,0,0,0,0,8.1502,8.50551,0,0,3.30329,3.14004,0,0,0,0,0.669303,4.72009,0,0,0,0,0,0,0,0,-9.71064,-8.61963,9.0541,9.54416,0,0,0,0,0,0,0,0,-14.489,-14.3529
409146,0,0,0,0,0,0,0,0,0,0,0,0,-11.9783,-10.9607,5.55175,5.02482,0,0,10.0392,9.50535,-3.0522,-3.92371,0,0,0,0,0,0,0,0,9.21282,8.56573,0,0,4.86142,3.26246,0,0,0,0,-3.28471,4.08885,0,0,0,0,0,0,0,0,-8.69694,-8.76924,10.1903,9.49133,0,0,0,0,0,0,0,0,-12.8433,-14.2858
409147,0,0,0,0,0,0,0,0,0,0,0,0,-8.94677,-10.3033,5.54087,4.96245,0,0,10.0469,9.469,-2.78569,-3.86507,0,0,0,0,0,0,0,0,9.04059,8.59809,0,0,5.52772,3.43119,0,0,0,0,-7.35501,3.02233,0,0,0,0,0,0,0,0,-8.74893,-8.9032,10.2465,9.4484,0,0,0,0,0,0,0,0,-12.5661,-14.1919
409148,0,0,0,0,0,0,0,0,0,0,0,0,-7.68903,-9.58479,5.78519,4.94306,0,0,10.5656,9.44704,-2.71707,-3.79421,0,0,0,0,0,0,0,0,8.98589,8.59522,0,0,6.00893,3.6825,0,0,0,0,-10.5557,1.79466,0,0,0,0,0,0,0,0,-8.58403,-9.0027,10.8716,9.49181,0,0,0,0,0,0,0,0,-12.6714,-14.0767
409149,0,0,0,0,0,0,0,0,0,0,0,0,-5.4968,-8.86793,6.27077,5.01223,0,0,11.0578,9.50422,-2.6509,-3.69874,0,0,0,0,0,0,0,0,8.75553,8.57126,0,0,6.64009,4.03232,0,0,0,0,-14.9598,-0.0217041,0,0,0,0,0,0,0,0,-8.23367,-9.04836,11.1444,9.60779,0,0,0,0,0,0,0,0,-12.5274,-13.9155
409150,0,0,0,0,0,0,0,0,0,0,0,0,-2.43293,-7.98002,6.77775,5.16814,0,0,11.4258,9.65093,-2.28353,-3.57874,0,0,0,0,0,0,0,0,8.84507,8.56275,0,0,7.41076,4.47357,0,0,0,0,-21.363,-2.51698,0,0,0,0,0,0,0,0,-7.62109,-8.99492,11.4906,9.77182,0,0,0,0,0,0,0,0,-12.2494,-13.74
409151,0,0,0,0,0,0,0,0,0,0,0,0,-1.1237,-6.99048,7.41956,5.40073,0,0,11.5038,9.82126,-1.9029,-3.42855,0,0,0,0,0,0,0,0,8.77463,8.53866,0,0,7.71891,4.91069,0,0,0,0,-24.4868,-5.78223,0,0,0,0,0,0,0,0,-7.645,-8.91354,11.9713,10.0035,0,0,0,0,0,0,0,0,-12.2298,-13.5601
409152,0,0,0,0,0,0,0,0,0,0,0,0,1.76389,-5.77425,7.98681,5.83684,0,0,12.2516,10.2363,-1.78819,-3.09692,0,0,0,0,0,0,0,0,8.82339,8.6607,0,0,8.31489,5.53857,0,0,0,0,-30.334,-10.0093,0,0,0,0,0,0,0,0,-7.29329,-8.62855,12.5516,10.4629,0,0,0,0,0,0,0,0,-12.2768,-13.2262
409153,0,0,0,0,0,0,0,0,0,0,0,0,3.45871,-4.43271,7.76756,6.19887,0,0,12.3814,10.6445,-1.7614,-2.80387,0,0,0,0,0,0,0,0,8.55856,8.70184,0,0,9.02771,6.16337,0,0,0,0,-32.8109,-14.0956,0,0,0,0,0,0,0,0,-7.03365,-8.34604,12.5893,10.874,0,0,0,0,0,0,0,0,-12.1774,-12.9044
409154,0,0,0,0,0,0,0,0,0,0,0,0,2.00808,-3.64798,8.35153,6.60743,0,0,12.6627,11.0759,-1.17513,-2.44974,0,0,0,0,0,0,0,0,8.69732,8.7844,0,0,9.89402,6.87077,0,0,0,0,-34.8649,-17.9345,0,0,0,0,0,0,0,0,-6.68985,-8.02571,12.7494,11.2859,0,0,0,0,0,0,0,0,-11.6332,-12.5664
409155,0,0,0,0,0,0,0,0,0,0,0,0,1.47613,-2.89607,8.68997,7.01418,0,0,13.2334,11.5168,-0.886178,-2.10032,0,0,0,0,0,0,0,0,8.73187,8.84257,0,0,10.3362,7.57407,0,0,0,0,-36.9863,-21.7001,0,0,0,0,0,0,0,0,-6.61265,-7.71591,13.2743,11.7079,0,0,0,0,0,0,0,0,-11.2567,-12.2432
409156,0,0,0,0,0,0,0,0,0,0,0,0,0.398777,-1.65836,8.62759,7.32176,0,0,13.5368,11.8666,-0.578682,-1.85297,0,0,0,0,0,0,0,0,8.80352,8.80164,0,0,10.3735,8.12528,0,0,0,0,-37.9345,-25.1651,0,0,0,0,0,0,0,0,-6.29428,-7.47564,13.7993,12.0688,0,0,0,0,0,0,0,0,-10.7321,-12.032
409157,0,0,0,0,0,0,0,0,0,0,0,0,-0.578334,-0.821521,8.49595,7.61727,0,0,12.9622,12.1581,-1.19495,-1.69389,0,0,0,0,0,0,0,0,8.3015,8.72773,0,0,9.98849,8.57135,0,0,0,0,-34.4986,-27.8794,0,0,0,0,0,0,0,0,-6.45021,-7.24577,14.0453,12.4487,0,0,0,0,0,0,0,0,-11.0713,-11.8826
409158,0,0,0,0,0,0,0,0,0,0,0,0,0.527126,9.43054e-05,7.79949,7.8187,0,0,12.6019,12.3617,-1.55534,-1.57772,0,0,0,0,0,0,0,0,7.81211,8.61035,0,0,9.62784,8.93325,0,0,0,0,-32.4267,-30.0665,0,0,0,0,0,0,0,0,-6.87803,-7.07517,13.761,12.7377,0,0,0,0,0,0,0,0,-11.2694,-11.7424
409159,0,0,0,0,0,0,0,0,0,0,0,0,1.65253,0.715027,7.45959,7.93758,0,0,12.243,12.4803,-2.02978,-1.51561,0,0,0,0,0,0,0,0,7.47147,8.48194,0,0,9.54985,9.22422,0,0,0,0,-31.513,-31.7219,0,0,0,0,0,0,0,0,-7.09264,-6.96107,13.6234,12.9856,0,0,0,0,0,0,0,0,-11.3645,-11.6261
409160,0,0,0,0,0,0,0,0,0,0,0,0,1.58856,1.11718,7.57572,8.01738,0,0,11.8629,12.524,-2.32686,-1.51994,0,0,0,0,0,0,0,0,7.15215,8.31265,0,0,8.99893,9.38304,0,0,0,0,-30.0524,-32.5908,0,0,0,0,0,0,0,0,-6.78519,-6.87748,13.5925,13.1957,0,0,0,0,0,0,0,0,-11.6063,-11.5618
409161,0,0,0,0,0,0,0,0,0,0,0,0,2.54788,1.48433,7.04505,7.97993,0,0,11.5453,12.5281,-2.74671,-1.60432,0,0,0,0,0,0,0,0,6.903,8.12549,0,0,8.23336,9.43448,0,0,0,0,-28.3453,-32.9766,0,0,0,0,0,0,0,0,-6.8317,-6.79615,13.211,13.3197,0,0,0,0,0,0,0,0,-11.5619,-11.495
409162,0,0,0,0,0,0,0,0,0,0,0,0,1.97927,1.50587,6.78895,7.86014,0,0,11.4613,12.4491,-3.06595,-1.7321,0,0,0,0,0,0,0,0,6.65071,7.90822,0,0,7.52886,9.35588,0,0,0,0,-25.2956,-32.4728,0,0,0,0,0,0,0,0,-6.99138,-6.76596,12.8069,13.3452,0,0,0,0,0,0,0,0,-11.8631,-11.4536
409163,0,0,0,0,0,0,0,0,0,0,0,0,0.818047,1.24181,6.88773,7.77216,0,0,11.4642,12.3574,-2.94257,-1.85021,0,0,0,0,0,0,0,0,7.15609,7.76797,0,0,7.68116,9.22123,0,0,0,0,-25.4126,-31.733,0,0,0,0,0,0,0,0,-6.76516,-6.73911,12.8446,13.3708,0,0,0,0,0,0,0,0,-11.7316,-11.409
409164,0,0,0,0,0,0,0,0,0,0,0,0,1.66776,1.20777,7.15292,7.6523,0,0,11.5925,12.2504,-2.89656,-2.02236,0,0,0,0,0,0,0,0,7.4803,7.64627,0,0,7.85615,9.01744,0,0,0,0,-27.1571,-30.9622,0,0,0,0,0,0,0,0,-7.02208,-6.77233,12.8737,13.3832,0,0,0,0,0,0,0,0,-11.5476,-11.4005
409165,0,0,0,0,0,0,0,0,0,0,0,0,2.40296,1.30046,7.02962,7.48626,0,0,11.8496,12.112,-2.97678,-2.23142,0,0,0,0,0,0,0,0,7.78387,7.55147,0,0,8.03988,8.78781,0,0,0,0,-28.9901,-30.1626,0,0,0,0,0,0,0,0,-6.71166,-6.78223,12.7757,13.3333,0,0,0,0,0,0,0,0,-11.2031,-11.3951
409166,0,0,0,0,0,0,0,0,0,0,0,0,3.6466,1.62524,6.73946,7.29745,0,0,11.7417,11.9325,-3.65961,-2.53951,0,0,0,0,0,0,0,0,7.62529,7.43365,0,0,7.65126,8.51558,0,0,0,0,-28.0199,-29.1711,0,0,0,0,0,0,0,0,-6.88616,-6.84142,12.4754,13.201,0,0,0,0,0,0,0,0,-11.314,-11.4533
409167,0,0,0,0,0,0,0,0,0,0,0,0,3.98346,2.08142,7.08342,7.15619,0,0,12.0523,11.8415,-3.82998,-2.80301,0,0,0,0,0,0,0,0,7.85785,7.38928,0,0,7.43892,8.26062,0,0,0,0,-29.6581,-28.6871,0,0,0,0,0,0,0,0,-6.55268,-6.85167,12.6866,13.0651,0,0,0,0,0,0,0,0,-11.0618,-11.4523
409168,0,0,0,0,0,0,0,0,0,0,0,0,4.9125,2.51996,6.87316,7.06356,0,0,11.7851,11.7598,-4.20509,-3.06799,0,0,0,0,0,0,0,0,7.92138,7.40021,0,0,7.20917,8.01875,0,0,0,0,-28.3396,-28.2784,0,0,0,0,0,0,0,0,-7.0043,-6.86429,12.2035,12.9093,0,0,0,0,0,0,0,0,-11.3557,-11.461
409169,0,0,0,0,0,0,0,0,0,0,0,0,7.51562,3.10627,6.73689,6.99129,0,0,11.5157,11.6871,-4.31377,-3.29639,0,0,0,0,0,0,0,0,7.92057,7.44512,0,0,7.11906,7.77568,0,0,0,0,-29.16,-28.0431,0,0,0,0,0,0,0,0,-7.38598,-6.89363,11.8113,12.7281,0,0,0,0,0,0,0,0,-11.7595,-11.5005
409170,0,0,0,0,0,0,0,0,0,0,0,0,8.79136,3.82655,6.81422,6.91514,0,0,11.4712,11.6479,-4.74932,-3.53863,0,0,0,0,0,0,0,0,8.08225,7.53813,0,0,6.5055,7.52633,0,0,0,0,-28.9258,-27.9304,0,0,0,0,0,0,0,0,-7.59303,-6.97441,11.545,12.5234,0,0,0,0,0,0,0,0,-11.9415,-11.534
409171,0,0,0,0,0,0,0,0,0,0,0,0,9.00845,4.4726,6.74571,6.88521,0,0,11.2223,11.6156,-4.77185,-3.74115,0,0,0,0,0,0,0,0,8.25632,7.67346,0,0,6.00368,7.30336,0,0,0,0,-27.9267,-27.8885,0,0,0,0,0,0,0,0,-7.81044,-7.07228,11.2894,12.3312,0,0,0,0,0,0,0,0,-12.0169,-11.5795
409172,0,0,0,0,0,0,0,0,0,0,0,0,7.42348,5.01702,7.37594,6.94391,0,0,11.3343,11.6029,-4.53142,-3.8877,0,0,0,0,0,0,0,0,8.58937,7.86733,0,0,6.02194,7.15267,0,0,0,0,-28.6163,-28.2206,0,0,0,0,0,0,0,0,-7.22853,-7.096,11.4529,12.1958,0,0,0,0,0,0,0,0,-11.8216,-11.5753
409173,0,0,0,0,0,0,0,0,0,0,0,0,7.79872,5.71509,7.30194,6.98533,0,0,10.8579,11.5423,-4.92497,-4.08594,0,0,0,0,0,0,0,0,8.35891,7.98761,0,0,5.90766,6.97532,0,0,0,0,-26.6914,-28.3485,0,0,0,0,0,0,0,0,-7.40739,-7.16022,11.2606,12.0374,0,0,0,0,0,0,0,0,-12.462,-11.6484
409174,0,0,0,0,0,0,0,0,0,0,0,0,6.48879,6.19719,7.24092,6.99413,0,0,10.807,11.4637,-4.83392,-4.27967,0,0,0,0,0,0,0,0,8.17745,8.05732,0,0,5.80219,6.76993,0,0,0,0,-24.4535,-28.0781,0,0,0,0,0,0,0,0,-7.47276,-7.20529,10.8713,11.8372,0,0,0,0,0,0,0,0,-12.6275,-11.7563
409175,0,0,0,0,0,0,0,0,0,0,0,0,4.52499,6.4094,8.01481,7.09265,0,0,11.0612,11.3849,-4.43103,-4.4251,0,0,0,0,0,0,0,0,8.41316,8.12025,0,0,6.31803,6.59774,0,0,0,0,-25.5132,-27.7304,0,0,0,0,0,0,0,0,-7.40546,-7.27467,11.5607,11.7157,0,0,0,0,0,0,0,0,-12.5432,-11.8904
409176,0,0,0,0,0,0,0,0,0,0,0,0,4.12175,6.45691,8.15605,7.23431,0,0,11.322,11.3429,-4.55565,-4.5147,0,0,0,0,0,0,0,0,8.57567,8.21529,0,0,6.07489,6.4401,0,0,0,0,-25.5794,-27.4864,0,0,0,0,0,0,0,0,-7.38177,-7.32423,11.7042,11.6385,0,0,0,0,0,0,0,0,-12.4377,-12.0027
409177,0,0,0,0,0,0,0,0,0,0,0,0,2.3631,6.29488,8.22131,7.34809,0,0,11.1516,11.2528,-4.6511,-4.59681,0,0,0,0,0,0,0,0,8.90752,8.32026,0,0,5.71669,6.26788,0,0,0,0,-23.7291,-26.8935,0,0,0,0,0,0,0,0,-7.22894,-7.39186,11.7362,11.5435,0,0,0,0,0,0,0,0,-12.4873,-12.1453
409178,0,0,0,0,0,0,0,0,0,0,0,0,-1.32332,5.67129,8.3886,7.49964,0,0,11.3561,11.2099,-4.41725,-4.61803,0,0,0,0,0,0,0,0,9.01083,8.4292,0,0,5.68317,6.11528,0,0,0,0,-22.0702,-26.2665,0,0,0,0,0,0,0,0,-6.6643,-7.35786,12.0965,11.5328,0,0,0,0,0,0,0,0,-12.0601,-12.2157
409179,0,0,0,0,0,0,0,0,0,0,0,0,-3.9902,4.52071,8.65619,7.69157,0,0,11.7766,11.236,-3.80346,-4.567,0,0,0,0,0,0,0,0,9.44224,8.58137,0,0,5.99006,6.00238,0,0,0,0,-22.4542,-25.596,0,0,0,0,0,0,0,0,-6.37016,-7.25628,12.3995,11.5916,0,0,0,0,0,0,0,0,-11.6466,-12.2044
409180,0,0,0,0,0,0,0,0,0,0,0,0,-5.82251,3.05932,8.94383,7.90453,0,0,12.1061,11.2995,-3.76253,-4.46832,0,0,0,0,0,0,0,0,9.66776,8.73992,0,0,6.50473,6.0023,0,0,0,0,-23.164,-25.0198,0,0,0,0,0,0,0,0,-6.00801,-7.09777,12.6697,11.7041,0,0,0,0,0,0,0,0,-11.135,-12.1238
409181,0,0,0,0,0,0,0,0,0,0,0,0,-10.1009,1.14839,9.18171,8.14813,0,0,12.4842,11.4257,-3.24742,-4.31587,0,0,0,0,0,0,0,0,9.80952,8.89524,0,0,7.03524,6.10546,0,0,0,0,-22.0707,-24.4342,0,0,0,0,0,0,0,0,-5.66512,-6.88324,13.1163,11.8868,0,0,0,0,0,0,0,0,-10.5428,-11.9764
409182,0,0,0,0,0,0,0,0,0,0,0,0,-12.6322,-0.857176,9.5845,8.36899,0,0,13.3698,11.6292,-2.67171,-4.1299,0,0,0,0,0,0,0,0,10.1519,9.0515,0,0,7.4996,6.25323,0,0,0,0,-23.4793,-23.9205,0,0,0,0,0,0,0,0,-5.24901,-6.68529,13.5004,12.0915,0,0,0,0,0,0,0,0,-10.0741,-11.8016
409183,0,0,0,0,0,0,0,0,0,0,0,0,-11.9085,-2.8279,9.46118,8.58491,0,0,12.8504,11.8285,-3.00561,-3.93797,0,0,0,0,0,0,0,0,9.77712,9.19332,0,0,7.31146,6.39361,0,0,0,0,-21.4846,-23.3998,0,0,0,0,0,0,0,0,-5.67759,-6.51231,13.2531,12.2908,0,0,0,0,0,0,0,0,-10.5769,-11.6131
409184,0,0,0,0,0,0,0,0,0,0,0,0,-14.2976,-4.90654,9.94777,8.8556,0,0,13.458,12.0936,-2.45,-3.69958,0,0,0,0,0,0,0,0,10.1701,9.39258,0,0,7.76391,6.58978,0,0,0,0,-22.838,-23.2383,0,0,0,0,0,0,0,0,-5.41351,-6.30639,13.8593,12.5896,0,0,0,0,0,0,0,0,-10.1999,-11.3704
409185,0,0,0,0,0,0,0,0,0,0,0,0,-15.7109,-6.93013,9.6884,9.02295,0,0,13.3655,12.324,-2.43056,-3.49953,0,0,0,0,0,0,0,0,10.0446,9.55573,0,0,7.67557,6.72553,0,0,0,0,-20.6242,-22.7494,0,0,0,0,0,0,0,0,-5.55092,-6.12093,13.8412,12.8176,0,0,0,0,0,0,0,0,-10.2987,-11.1459
409186,0,0,0,0,0,0,0,0,0,0,0,0,-15.2601,-8.86832,9.5713,9.16448,0,0,13.6008,12.5519,-2.66983,-3.31095,0,0,0,0,0,0,0,0,10.2193,9.72009,0,0,7.48096,6.86614,0,0,0,0,-20.4812,-22.2396,0,0,0,0,0,0,0,0,-5.70767,-5.95352,13.7378,13.021,0,0,0,0,0,0,0,0,-10.4914,-10.9513
