TOW,Sat1,Sat_filt1,Sat2,Sat_filt2,Sat3,Sat_filt3,Sat4,Sat_filt4,Sat5,Sat_filt5,Sat6,Sat_filt6,Sat7,Sat_filt7,Sat8,Sat_filt8,Sat9,Sat_filt9,Sat10,Sat_filt10,Sat11,Sat_filt11,Sat12,Sat_filt12,Sat13,Sat_filt13,Sat14,Sat_filt14,Sat15,Sat_filt15,Sat16,Sat_filt16,Sat17,Sat_filt17,Sat18,Sat_filt18,Sat19,Sat_filt19,Sat20,Sat_filt20,Sat21,Sat_filt21,Sat22,Sat_filt22,Sat23,Sat_filt23,Sat24,Sat_filt24,Sat25,Sat_filt25,Sat26,Sat_filt26,Sat27,Sat_filt27,Sat28,Sat_filt28,Sat29,Sat_filt29,Sat30,Sat_filt30,Sat31,Sat_filt31,Sat32,Sat_filt32
133717,0,0,0,0,0,0,0,0,10.6812,4.68399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10267,-3.257,0,0,0,0,0,0,0,0,-1.24988,-0.251351,0,0,0,0,0,0,-5.14599,-3.84786,-3.77706,-2.60762,0,0,0,0,2.44695,3.32742,0,0,2.14744,3.35761,0,0
133718,0,0,0,0,0,0,0,0,12.7045,6.17682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51916,-3.56519,0,0,0,0,0,0,0,0,-1.37371,-0.397719,0,0,0,0,0,0,-5.45499,-4.01375,-4.10361,-2.77799,0,0,0,0,2.16678,3.20424,0,0,1.58018,3.22663,0,0
133719,0,0,0,0,0,0,0,0,12.8048,7.82078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.7775,-3.90872,0,0,0,0,0,0,0,0,-1.14843,-0.52457,0,0,0,0,0,0,-5.59464,-4.21593,-3.89117,-2.94491,0,0,0,0,2.25626,3.08104,0,0,1.35072,3.03853,0,0
133720,0,0,0,0,0,0,0,0,13.7877,8.56665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.96866,-4.28455,0,0,0,0,0,0,0,0,-1.23216,-0.662009,0,0,0,0,0,0,-5.49889,-4.42866,-4.13815,-3.10706,0,0,0,0,2.07471,2.87887,0,0,0.97543,2.75009,0,0
133721,0,0,0,0,0,0,0,0,13.1057,9.07098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69129,-4.59908,0,0,0,0,0,0,0,0,-0.900708,-0.776657,0,0,0,0,0,0,-5.37716,-4.64826,-4.28611,-3.30348,0,0,0,0,2.19798,2.72268,0,0,0.951631,2.44092,0,0
133722,0,0,0,0,0,0,0,0,10.71,9.23488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08123,-4.84935,0,0,0,0,0,0,0,0,-0.612758,-0.836746,0,0,0,0,0,0,-4.69347,-4.81243,-4.13064,-3.4963,0,0,0,0,2.59489,2.60236,0,0,1.21324,2.15758,0,0
133723,0,0,0,0,0,0,0,0,7.88447,9.73639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75671,-4.98616,0,0,0,0,0,0,0,0,0.112823,-0.78961,0,0,0,0,0,0,-4.15333,-4.85979,-3.74026,-3.61974,0,0,0,0,3.10964,2.59585,0,0,1.54337,1.92307,0,0
133724,0,0,0,0,0,0,0,0,3.13719,9.81582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96735,-5.04833,0,0,0,0,0,0,0,0,1.21497,-0.653994,0,0,0,0,0,0,-3.10236,-4.80387,-3.11497,-3.7039,0,0,0,0,3.71603,2.63466,0,0,2.1165,1.75961,0,0
133725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40214,-4.9806,0,0,0,0,0,0,0,0,1.58589,-0.447064,0,0,0,0,0,0,-2.27318,-4.60339,-2.23701,-3.64901,0,0,0,0,3.84722,2.71557,0,0,2.47921,1.70151,0,0
133726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.49588,-4.87626,0,0,0,0,0,0,0,0,1.3928,-0.221115,0,0,0,0,0,0,-2.02211,-4.33161,-2.35263,-3.57716,0,0,0,0,3.78384,2.81943,0,0,2.69398,1.70517,0,0
133727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53522,-4.71951,0,0,0,0,0,0,0,0,1.32289,0.0361618,0,0,0,0,0,0,-1.74921,-3.99193,-2.44308,-3.44376,0,0,0,0,3.62846,2.93758,0,0,2.77616,1.76804,0,0
133728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.667,-4.5343,0,0,0,0,0,0,0,0,1.16822,0.290354,0,0,0,0,0,0,-1.58393,-3.60483,-2.64649,-3.29805,0,0,0,0,3.7141,3.09231,0,0,3.0151,1.91153,0,0
133729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87812,-4.34436,0,0,0,0,0,0,0,0,1.36068,0.541265,0,0,0,0,0,0,-1.60915,-3.20628,-2.51352,-3.16029,0,0,0,0,3.64376,3.23106,0,0,2.99635,2.0761,0,0
133730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82976,-4.13047,0,0,0,0,0,0,0,0,1.56728,0.821208,0,0,0,0,0,0,-1.75654,-2.83204,-2.61272,-3.00774,0,0,0,0,3.58174,3.38177,0,0,3.05,2.28355,0,0
133731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93489,-3.95483,0,0,0,0,0,0,0,0,1.54081,1.06536,0,0,0,0,0,0,-1.87196,-2.48152,-2.65034,-2.84417,0,0,0,0,3.68218,3.53019,0,0,3.2342,2.51181,0,0
133732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91429,-3.83814,0,0,0,0,0,0,0,0,1.72626,1.29926,0,0,0,0,0,0,-1.95542,-2.20772,-2.78343,-2.70944,0,0,0,0,3.53499,3.6242,0,0,3.39188,2.72968,0,0
133733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14022,-3.77649,0,0,0,0,0,0,0,0,1.81244,1.46922,0,0,0,0,0,0,-1.75971,-1.96836,-2.56407,-2.59183,0,0,0,0,3.48336,3.66157,0,0,3.16821,2.89216,0,0
133734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99028,-3.77878,0,0,0,0,0,0,0,0,1.62777,1.5105,0,0,0,0,0,0,-1.94505,-1.85263,-2.38199,-2.51853,0,0,0,0,3.53889,3.64385,0,0,3.15066,2.99557,0,0
133735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93125,-3.83169,0,0,0,0,0,0,0,0,1.53434,1.50535,0,0,0,0,0,0,-1.90505,-1.81581,-2.53818,-2.54864,0,0,0,0,3.46166,3.6053,0,0,3.37848,3.0855,0,0
133736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82497,-3.8646,0,0,0,0,0,0,0,0,1.6354,1.52961,0,0,0,0,0,0,-1.80694,-1.7943,-2.46694,-2.56008,0,0,0,0,3.24146,3.55106,0,0,3.22199,3.1383,0,0
133737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.5929,-3.87037,0,0,0,0,0,0,0,0,1.64305,1.56162,0,0,0,0,0,0,-1.85142,-1.80452,-2.57836,-2.5736,0,0,0,0,3.27091,3.51531,0,0,3.10872,3.17156,0,0
133738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68874,-3.87254,0,0,0,0,0,0,0,0,1.71432,1.61623,0,0,0,0,0,0,-1.70693,-1.81682,-2.6979,-2.57874,0,0,0,0,3.34934,3.47883,0,0,3.02991,3.17304,0,0
133739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78092,-3.86282,0,0,0,0,0,0,0,0,1.50896,1.63106,0,0,0,0,0,0,-1.82719,-1.83862,-2.75577,-2.60297,0,0,0,0,3.58143,3.4726,0,0,3.27349,3.20075,0,0
133740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70655,-3.8505,0,0,0,0,0,0,0,0,1.64354,1.63869,0,0,0,0,0,0,-2.12787,-1.87575,-2.85083,-2.62678,0,0,0,0,3.91192,3.50561,0,0,3.12979,3.20873,0,0
133741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78701,-3.83571,0,0,0,0,0,0,0,0,1.39535,1.62414,0,0,0,0,0,0,-1.98803,-1.88736,-2.78093,-2.63984,0,0,0,0,3.75766,3.51316,0,0,3.40297,3.22561,0,0
133742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68491,-3.81278,0,0,0,0,0,0,0,0,1.37223,1.58874,0,0,0,0,0,0,-1.94283,-1.8861,-3.04631,-2.66613,0,0,0,0,3.88356,3.54802,0,0,3.41826,3.22825,0,0
133743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53402,-3.75215,0,0,0,0,0,0,0,0,1.60618,1.56811,0,0,0,0,0,0,-1.99518,-1.90965,-3.11762,-2.72148,0,0,0,0,3.85043,3.58473,0,0,3.1902,3.23045,0,0
133744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74876,-3.728,0,0,0,0,0,0,0,0,1.57808,1.56315,0,0,0,0,0,0,-1.97495,-1.91264,-3.32205,-2.81549,0,0,0,0,4.06399,3.63724,0,0,3.4037,3.25575,0,0
133745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77946,-3.71282,0,0,0,0,0,0,0,0,1.67183,1.57689,0,0,0,0,0,0,-1.6553,-1.88766,-3.38038,-2.89971,0,0,0,0,3.93964,3.68503,0,0,3.20367,3.23827,0,0
133746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99837,-3.73016,0,0,0,0,0,0,0,0,1.70711,1.58407,0,0,0,0,0,0,-1.67897,-1.87487,-3.31586,-2.9846,0,0,0,0,4.02997,3.76389,0,0,3.25612,3.24168,0,0
133747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.72928,-3.7438,0,0,0,0,0,0,0,0,1.34803,1.55456,0,0,0,0,0,0,-1.49195,-1.83892,-3.53419,-3.08018,0,0,0,0,4.23463,3.86026,0,0,3.17276,3.24809,0,0
133748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82432,-3.75736,0,0,0,0,0,0,0,0,1.25187,1.50832,0,0,0,0,0,0,-1.30944,-1.79917,-3.49151,-3.15954,0,0,0,0,4.22496,3.94782,0,0,3.14845,3.25994,0,0
133749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86469,-3.76574,0,0,0,0,0,0,0,0,1.20052,1.47748,0,0,0,0,0,0,-1.05295,-1.72175,-3.6066,-3.24463,0,0,0,0,4.40231,4.02991,0,0,2.92141,3.22473,0,0
133750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89109,-3.78419,0,0,0,0,0,0,0,0,1.17945,1.43107,0,0,0,0,0,0,-0.894058,-1.59837,-3.54498,-3.31404,0,0,0,0,4.29842,4.06856,0,0,2.85226,3.19698,0,0
133751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76972,-3.78246,0,0,0,0,0,0,0,0,1.33988,1.42552,0,0,0,0,0,0,-1.26613,-1.52618,-3.49569,-3.38552,0,0,0,0,4.29137,4.12193,0,0,2.90029,3.14671,0,0
133752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00662,-3.81463,0,0,0,0,0,0,0,0,1.22814,1.41111,0,0,0,0,0,0,-0.930213,-1.42491,-3.47617,-3.4285,0,0,0,0,4.21538,4.15511,0,0,2.96948,3.10183,0,0
133753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8267,-3.8439,0,0,0,0,0,0,0,0,1.27902,1.37839,0,0,0,0,0,0,-1.13545,-1.33894,-3.54892,-3.47163,0,0,0,0,4.32201,4.20227,0,0,2.91005,3.07382,0,0
133754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53825,-3.82285,0,0,0,0,0,0,0,0,1.29766,1.35035,0,0,0,0,0,0,-1.66664,-1.30811,-3.3155,-3.47098,0,0,0,0,4.25934,4.2218,0,0,2.96339,3.02979,0,0
133755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37536,-3.78244,0,0,0,0,0,0,0,0,1.53857,1.33703,0,0,0,0,0,0,-1.91157,-1.33374,-3.46372,-3.47931,0,0,0,0,4.18586,4.24642,0,0,3.02621,3.01204,0,0
133756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.14753,-3.69736,0,0,0,0,0,0,0,0,1.82579,1.34889,0,0,0,0,0,0,-2.43884,-1.40972,-3.23593,-3.47132,0,0,0,0,4.16992,4.26042,0,0,2.82659,2.96909,0,0
133757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93618,-3.61805,0,0,0,0,0,0,0,0,2.34837,1.44893,0,0,0,0,0,0,-2.73658,-1.53419,-3.42029,-3.45993,0,0,0,0,4.03409,4.24037,0,0,2.71059,2.92287,0,0
133758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84891,-3.52051,0,0,0,0,0,0,0,0,2.57117,1.58086,0,0,0,0,0,0,-2.85134,-1.68838,-3.51365,-3.46215,0,0,0,0,4.02849,4.22072,0,0,2.61423,2.86945,0,0
133759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93661,-3.4277,0,0,0,0,0,0,0,0,2.94937,1.75574,0,0,0,0,0,0,-2.97361,-1.88044,-3.45344,-3.44683,0,0,0,0,3.80555,4.16104,0,0,2.60874,2.83818,0,0
133760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9375,-3.33234,0,0,0,0,0,0,0,0,3.22995,1.96079,0,0,0,0,0,0,-3.12087,-2.10312,-3.37055,-3.42939,0,0,0,0,3.50487,4.08169,0,0,2.6941,2.82237,0,0
133761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78614,-3.23398,0,0,0,0,0,0,0,0,3.39982,2.16679,0,0,0,0,0,0,-3.24513,-2.30102,-3.30422,-3.41024,0,0,0,0,3.05228,3.95778,0,0,2.88339,2.82068,0,0
133762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68755,-3.10207,0,0,0,0,0,0,0,0,3.62912,2.40688,0,0,0,0,0,0,-3.1239,-2.52039,-3.2937,-3.39199,0,0,0,0,2.77495,3.81374,0,0,2.70107,2.79384,0,0
133763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77406,-2.99681,0,0,0,0,0,0,0,0,3.88152,2.66714,0,0,0,0,0,0,-3.02041,-2.70889,-3.43641,-3.38074,0,0,0,0,2.68888,3.65043,0,0,2.66046,2.76888,0,0
133764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79698,-2.92268,0,0,0,0,0,0,0,0,4.13521,2.95089,0,0,0,0,0,0,-3.12225,-2.85445,-3.51856,-3.40105,0,0,0,0,2.59775,3.48427,0,0,2.70484,2.74302,0,0
133765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98898,-2.88404,0,0,0,0,0,0,0,0,4.27094,3.22413,0,0,0,0,0,0,-2.78958,-2.94225,-3.45872,-3.40055,0,0,0,0,2.26886,3.29257,0,0,2.69748,2.71015,0,0
133766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.812,-2.85049,0,0,0,0,0,0,0,0,4.32073,3.47362,0,0,0,0,0,0,-2.67099,-2.96547,-3.49536,-3.42649,0,0,0,0,2.03087,3.07866,0,0,2.62675,2.69016,0,0
133767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8186,-2.83873,0,0,0,0,0,0,0,0,4.33401,3.67219,0,0,0,0,0,0,-2.54253,-2.94606,-3.67499,-3.45196,0,0,0,0,2.33455,2.90871,0,0,2.36756,2.65586,0,0
133768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80374,-2.83422,0,0,0,0,0,0,0,0,4.47221,3.86229,0,0,0,0,0,0,-2.73141,-2.93407,-3.52208,-3.4528,0,0,0,0,2.21578,2.72743,0,0,2.36925,2.63136,0,0
133769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48094,-2.78865,0,0,0,0,0,0,0,0,4.17548,3.9849,0,0,0,0,0,0,-2.95989,-2.9327,-3.54414,-3.46187,0,0,0,0,2.24894,2.57177,0,0,2.56055,2.62654,0,0
133770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43476,-2.73838,0,0,0,0,0,0,0,0,4.2378,4.08569,0,0,0,0,0,0,-2.79171,-2.89978,-3.61027,-3.48584,0,0,0,0,2.15484,2.43677,0,0,2.4441,2.60154,0,0
133771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5474,-2.7145,0,0,0,0,0,0,0,0,4.4018,4.18588,0,0,0,0,0,0,-2.55408,-2.83067,-3.6812,-3.52354,0,0,0,0,1.93781,2.32532,0,0,2.44307,2.55751,0,0
133772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6618,-2.71193,0,0,0,0,0,0,0,0,4.38827,4.2618,0,0,0,0,0,0,-2.43895,-2.76218,-3.72201,-3.56637,0,0,0,0,2.02538,2.25037,0,0,2.40911,2.52832,0,0
133773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75904,-2.71043,0,0,0,0,0,0,0,0,4.24231,4.29788,0,0,0,0,0,0,-2.20931,-2.68107,-3.73124,-3.59586,0,0,0,0,1.90422,2.1719,0,0,2.55307,2.51758,0,0
133774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48575,-2.6793,0,0,0,0,0,0,0,0,4.13406,4.29776,0,0,0,0,0,0,-2.40175,-2.60902,-3.78304,-3.62231,0,0,0,0,1.91023,2.10315,0,0,2.62625,2.50972,0,0
133775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44684,-2.62509,0,0,0,0,0,0,0,0,4.03444,4.27411,0,0,0,0,0,0,-2.21649,-2.55171,-3.89775,-3.66621,0,0,0,0,2.07539,2.0838,0,0,2.45125,2.48509,0,0
133776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66413,-2.6103,0,0,0,0,0,0,0,0,3.95655,4.23769,0,0,0,0,0,0,-1.95454,-2.48007,-3.72199,-3.68887,0,0,0,0,2.16849,2.09756,0,0,2.21562,2.44398,0,0
133777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54719,-2.58316,0,0,0,0,0,0,0,0,3.65318,4.16961,0,0,0,0,0,0,-1.83696,-2.40951,-3.66002,-3.68737,0,0,0,0,2.30003,2.09411,0,0,2.09096,2.41632,0,0
133778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4843,-2.55122,0,0,0,0,0,0,0,0,3.32066,4.05446,0,0,0,0,0,0,-1.63252,-2.29962,-3.66382,-3.70155,0,0,0,0,2.45691,2.11822,0,0,2.00308,2.3797,0,0
133779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43907,-2.54703,0,0,0,0,0,0,0,0,2.99534,3.93644,0,0,0,0,0,0,-1.41832,-2.14546,-3.65342,-3.71248,0,0,0,0,2.754,2.16873,0,0,1.76146,2.2998,0,0
133780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10757,-2.51431,0,0,0,0,0,0,0,0,2.73686,3.78635,0,0,0,0,0,0,-1.52737,-2.01903,-3.59534,-3.71098,0,0,0,0,2.91065,2.24431,0,0,1.58278,2.21366,0,0
133781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91442,-2.45101,0,0,0,0,0,0,0,0,2.26892,3.57306,0,0,0,0,0,0,-1.58159,-1.92178,-3.3558,-3.67844,0,0,0,0,3.20895,2.37142,0,0,1.37394,2.10675,0,0
133782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70254,-2.35509,0,0,0,0,0,0,0,0,2.18485,3.35272,0,0,0,0,0,0,-1.82529,-1.86041,-3.55426,-3.66167,0,0,0,0,3.65761,2.53465,0,0,1.23964,1.9898,0,0
133783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68279,-2.24746,0,0,0,0,0,0,0,0,2.03821,3.13231,0,0,0,0,0,0,-1.82368,-1.82185,-3.55523,-3.64407,0,0,0,0,3.74039,2.71827,0,0,1.28309,1.86281,0,0
133784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34037,-2.13292,0,0,0,0,0,0,0,0,2.12566,2.93147,0,0,0,0,0,0,-1.99557,-1.78123,-3.7077,-3.63653,0,0,0,0,3.562,2.88344,0,0,1.35597,1.73578,0,0
133785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.60158,-2.0484,0,0,0,0,0,0,0,0,1.89608,2.71763,0,0,0,0,0,0,-1.98469,-1.75805,-3.71646,-3.6184,0,0,0,0,3.83641,3.05954,0,0,1.57023,1.64768,0,0
133786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39467,-1.92145,0,0,0,0,0,0,0,0,1.81045,2.50302,0,0,0,0,0,0,-2.21132,-1.78373,-3.8447,-3.63067,0,0,0,0,3.96886,3.23958,0,0,1.67138,1.59325,0,0
133787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26787,-1.79352,0,0,0,0,0,0,0,0,1.64337,2.30204,0,0,0,0,0,0,-2.37734,-1.83777,-3.78558,-3.64323,0,0,0,0,4.17893,3.42747,0,0,1.60849,1.54501,0,0
133788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17753,-1.66284,0,0,0,0,0,0,0,0,1.62171,2.13215,0,0,0,0,0,0,-2.68346,-1.94286,-3.58271,-3.63512,0,0,0,0,4.1525,3.59703,0,0,1.66949,1.51165,0,0
133789,0,0,0,0,0,0,0,0,14.4532,14.4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.60958,-1.77989,0,0,0,0,0,0,0,0,-0.845169,1.7481,0,0,0,0,0,0,-5.13573,-2.3146,-5.93142,-3.86292,0,0,0,0,1.79624,3.50125,0,0,-0.727566,1.26274,0,0
133790,0,0,0,0,0,0,0,0,7.40757,10.9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51965,-1.8211,0,0,0,0,0,0,0,0,0.182401,1.49265,0,0,0,0,0,0,-4.03008,-2.56487,-4.76988,-3.98037,0,0,0,0,3.27668,3.53786,0,0,0.452958,1.14976,0,0
133791,0,0,0,0,0,0,0,0,5.91518,9.25866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04851,-1.83451,0,0,0,0,0,0,0,0,0.589826,1.32474,0,0,0,0,0,0,-4.24892,-2.83161,-4.51806,-4.0966,0,0,0,0,3.55433,3.57239,0,0,0.756163,1.08798,0,0
133792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06278,-1.77053,0,0,0,0,0,0,0,0,1.71986,1.27824,0,0,0,0,0,0,-3.09713,-2.95879,-3.60635,-4.10181,0,0,0,0,4.36456,3.64309,0,0,1.68184,1.1322,0,0
133793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26655,-1.72891,0,0,0,0,0,0,0,0,1.77246,1.25167,0,0,0,0,0,0,-3.19494,-3.09592,-3.61666,-4.10795,0,0,0,0,4.59659,3.72871,0,0,1.7091,1.17481,0,0
133794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51253,-1.74613,0,0,0,0,0,0,0,0,1.83382,1.22248,0,0,0,0,0,0,-3.39507,-3.23587,-3.27084,-4.06426,0,0,0,0,4.42048,3.81456,0,0,1.92415,1.23162,0,0
