TOW	Sat1	Sat2	Sat3	Sat4	Sat5	Sat6	Sat7	Sat8	Sat9	Sat10	Sat11	Sat12	Sat13	Sat14	Sat15	Sat16	Sat17	Sat18	Sat19	Sat20	Sat21	Sat22	Sat23	Sat24	Sat25	Sat26	Sat27	Sat28	Sat29	Sat30	Sat31	Sat32
138455	0	0	0	0	10.1074	0	0	0	0	0	0	0	0	0	0	0.483619	0	0	0	-5.44829	1.77874	0	0	0	-7.22297	-1.32206	-4.58163	0	6.42677	0	-0.221629	0
138456	0	0	0	0	8.39263	0	0	0	0	0	0	0	0	0	0	0.783742	0	0	0	-4.52537	2.54336	0	0	0	-6.64293	-0.716598	-7.74042	0	7.09072	0	0.81486	0
138457	0	0	0	0	4.55754	0	0	0	0	0	0	0	0	0	0	1.55243	0	0	0	-3.62958	3.46855	0	0	0	-5.75037	-0.361363	-9.90274	0	8.14496	0	1.92057	0
138458	0	0	0	0	-0.0628963	0	0	0	0	0	0	0	0	0	0	2.14405	0	0	0	-2.9965	4.78988	0	0	0	-4.85939	0.781947	-11.4874	0	8.95254	0	2.73775	0
138459	0	0	0	0	-4.91511	0	0	0	0	0	0	0	0	0	0	3.50479	0	0	0	-1.7148	5.98772	0	0	0	-3.93997	2.42929	-15.8496	0	10.2153	0	4.28237	0
138460	0	0	0	0	-9.23519	0	0	0	0	0	0	0	0	0	0	4.47907	0	0	0	-0.861542	7.24142	0	0	0	-2.90874	3.34656	-19.1194	0	11.4409	0	5.61695	0
138461	0	0	0	0	-11.82	0	0	0	0	0	0	0	0	0	0	5.55455	0	0	0	-0.114842	8.16611	0	0	0	-1.96734	3.85563	-22.4407	0	12.2791	0	6.48748	0
138462	0	0	0	0	-13.6275	0	0	0	0	0	0	0	0	0	0	5.94792	0	0	0	-0.127124	8.62413	0	0	0	-1.44542	4.18531	-22.8886	0	12.6535	0	6.67773	0
138463	0	0	0	0	-15.6687	0	0	0	0	0	0	0	0	0	0	6.26219	0	0	0	0.36774	8.96546	0	0	0	-0.975557	4.79026	-23.612	0	12.9926	0	6.87796	0
138464	0	0	0	0	-18.82	0	0	0	0	0	0	0	0	0	0	6.82504	0	0	0	0.999437	9.23856	0	0	0	-0.334785	5.24783	-23.7945	0	13.2313	0	7.40708	0
138465	0	0	0	0	-16.9478	0	0	0	0	0	0	0	0	0	0	6.42371	0	0	0	0.54647	8.97228	0	0	0	-0.325827	5.2352	-24.2737	0	13.0992	0	7.27041	0
138466	0	0	0	0	-20.0819	0	0	0	0	0	0	0	0	0	0	6.3883	0	0	0	0.635609	9.03428	0	0	0	-0.377683	5.62004	-22.1753	0	13.4814	0	7.47521	0
138467	0	0	0	0	-21.7513	0	0	0	0	0	0	0	0	0	0	6.34073	0	0	0	0.967309	9.21226	0	0	0	-0.362396	5.58801	-21.4981	0	13.8253	0	7.67827	0
138468	0	0	0	0	-20.0986	0	0	0	0	0	0	0	0	0	0	6.04447	0	0	0	0.589582	9.18242	0	0	0	-0.455448	5.55697	-21.7721	0	13.2138	0	7.73898	0
138469	0	0	0	0	-12.2075	0	0	0	0	0	0	0	0	0	0	5.57127	0	0	0	-0.11171	8.40574	0	0	0	-1.15224	5.13623	-25.0195	0	12.4602	0	6.91765	0
138470	0	0	0	0	-7.82318	0	0	0	0	0	0	0	0	0	0	4.82613	0	0	0	-0.856371	7.63355	0	0	0	-1.50951	4.50127	-25.4634	0	12.1413	0	6.55016	0
138471	0	0	0	0	1.01276	0	0	0	0	0	0	0	0	0	0	3.88857	0	0	0	-1.78302	6.49164	0	0	0	-2.79143	3.58328	-27.4652	0	11.1414	0	5.92199	0
138472	0	0	0	0	8.60859	0	0	0	0	0	0	0	0	0	0	3.13087	0	0	0	-2.38848	6.03284	0	0	0	-3.24718	2.77198	-30.8185	0	10.5917	0	5.31816	0
138473	0	0	0	0	13.2542	0	0	0	0	0	0	0	0	0	0	3.18997	0	0	0	-2.29756	6.2397	0	0	0	-3.28685	2.81776	-35.9421	0	10.4312	0	5.59371	0
138474	0	0	0	0	20.3155	0	0	0	0	0	0	0	0	0	0	2.43429	0	0	0	-2.91498	5.63768	0	0	0	-4.03598	2.16754	-38.2291	0	9.58662	0	5.03848	0
138475	0	0	0	0	27.6354	0	0	0	0	0	0	0	0	0	0	1.52501	0	0	0	-3.65808	4.87923	0	0	0	-4.92067	1.3429	-39.9675	0	8.61449	0	4.54922	0
138476	0	0	0	0	34.4753	0	0	0	0	0	0	0	0	0	0	1.00602	0	0	0	-4.57629	4.01087	0	0	0	-5.65882	0.399128	-41.006	0	7.84052	0	3.50932	0
138477	0	0	0	0	38.3949	0	0	0	0	0	0	0	0	0	0	0.810423	0	0	0	-5.30893	3.43689	0	0	0	-6.09047	-0.0326639	-41.682	0	7.3025	0	3.16937	0
138478	0	0	0	0	40.4569	0	0	0	0	0	0	0	0	0	0	0.517498	0	0	0	-5.82304	2.75397	0	0	0	-6.32228	-0.34703	-40.7323	0	6.71055	0	2.78578	0
138479	0	0	0	0	40.5574	0	0	0	0	0	0	0	0	0	0	0.040974	0	0	0	-6.04782	2.6262	0	0	0	-6.60632	-0.700042	-38.4176	0	6.2576	0	2.28968	0
138480	0	0	0	0	35.2888	0	0	0	0	0	0	0	0	0	0	0.466654	0	0	0	-5.58675	3.07491	0	0	0	-5.89171	-0.433428	-35.8335	0	6.59316	0	2.32188	0
138481	0	0	0	0	34.1256	0	0	0	0	0	0	0	0	0	0	0.545888	0	0	0	-5.62739	2.99977	0	0	0	-5.74122	-0.36831	-34.8131	0	6.56454	0	2.31426	0
138482	0	0	0	0	27.4479	0	0	0	0	0	0	0	0	0	0	0.5705	0	0	0	-5.39804	3.48657	0	0	0	-5.37446	-0.195416	-29.6726	0	6.74275	0	2.39281	0
138483	0	0	0	0	23.1849	0	0	0	0	0	0	0	0	0	0	1.00971	0	0	0	-5.17982	3.8877	0	0	0	-5.09001	0.283999	-27.6209	0	6.99496	0	2.52942	0
138484	0	0	0	0	15.546	0	0	0	0	0	0	0	0	0	0	1.78793	0	0	0	-4.61206	4.15374	0	0	0	-4.52727	0.915805	-23.7601	0	7.48111	0	3.01489	0
138485	0	0	0	0	6.77444	0	0	0	0	0	0	0	0	0	0	2.688	0	0	0	-4.0079	4.79171	0	0	0	-3.87721	1.23855	-19.0579	0	7.81827	0	3.63205	0
138486	0	0	0	0	-2.68664	0	0	0	0	0	0	0	0	0	0	3.42879	0	0	0	-3.14238	5.72113	0	0	0	-3.01965	2.08792	-15.8022	0	8.74612	0	4.66686	0
138487	0	0	0	0	-7.09422	0	0	0	0	0	0	0	0	0	0	3.38405	0	0	0	-3.08676	5.85332	0	0	0	-2.86005	2.54099	-12.7956	0	8.6699	0	5.38835	0
138488	0	0	0	0	-11.0144	0	0	0	0	0	0	0	0	0	0	3.68515	0	0	0	-2.84051	6.42434	0	0	0	-2.49394	2.93516	-11.6465	0	9.21828	0	5.73249	0
138489	0	0	0	0	-15.5952	0	0	0	0	0	0	0	0	0	0	3.93461	0	0	0	-2.44339	6.76622	0	0	0	-2.249	3.379	-8.76503	0	9.13871	0	5.83404	0
138490	0	0	0	0	-16.9566	0	0	0	0	0	0	0	0	0	0	4.22553	0	0	0	-1.92444	7.63514	0	0	0	-1.51738	3.84345	-11.6315	0	10.025	0	6.30082	0
138491	0	0	0	0	-17.536	0	0	0	0	0	0	0	0	0	0	3.97914	0	0	0	-2.46445	7.13485	0	0	0	-2.11684	3.58398	-8.29533	0	9.562	0	6.15268	0
138492	0	0	0	0	-12.1429	0	0	0	0	0	0	0	0	0	0	3.31665	0	0	0	-3.32273	6.55569	0	0	0	-3.06241	2.93118	-8.47737	0	8.822	0	5.37992	0
138493	0	0	0	0	-12.9518	0	0	0	0	0	0	0	0	0	0	3.30834	0	0	0	-2.92294	6.61022	0	0	0	-3.10932	3.43523	-9.12668	0	9.19807	0	5.55885	0
138494	0	0	0	0	-12.4454	0	0	0	0	0	0	0	0	0	0	3.4792	0	0	0	-2.54278	7.10261	0	0	0	-2.61046	3.5479	-11.8962	0	9.47353	0	5.89159	0
138495	0	0	0	0	-5.3451	0	0	0	0	0	0	0	0	0	0	2.54664	0	0	0	-3.60444	6.07843	0	0	0	-3.4592	2.65846	-12.8334	0	8.80204	0	5.1566	0
138496	0	0	0	0	-11.2456	0	0	0	0	0	0	0	0	0	0	3.50534	0	0	0	-2.64209	7.0384	0	0	0	-2.94882	3.36893	-12.46	0	9.31446	0	6.06932	0
138497	0	0	0	0	-12.0025	0	0	0	0	0	0	0	0	0	0	3.62918	0	0	0	-2.78318	7.13424	0	0	0	-3.02891	3.65996	-11.5998	0	8.73837	0	6.25262	0
138498	0	0	0	0	-14.0278	0	0	0	0	0	0	0	0	0	0	4.26283	0	0	0	-2.42129	7.19582	0	0	0	-2.42464	3.80299	-11.9447	0	9.22983	0	6.32692	0
138499	0	0	0	0	-11.526	0	0	0	0	0	0	0	0	0	0	3.75045	0	0	0	-2.95049	6.05591	0	0	0	-3.21067	3.55567	-10.0288	0	8.68802	0	5.66594	0
138500	0	0	0	0	-12.856	0	0	0	0	0	0	0	0	0	0	4.17737	0	0	0	-2.9922	6.39311	0	0	0	-3.00505	3.80799	-10.3281	0	8.77942	0	6.02341	0
138501	0	0	0	0	-10.0875	0	0	0	0	0	0	0	0	0	0	3.43115	0	0	0	-3.63799	5.78962	0	0	0	-3.23094	3.16295	-9.06552	0	8.31645	0	5.32176	0
138502	0	0	0	0	-6.28201	0	0	0	0	0	0	0	0	0	0	2.69939	0	0	0	-4.11035	5.02292	0	0	0	-4.03573	2.5115	-7.58387	0	7.42221	0	4.35593	0
138503	0	0	0	0	1.69463	0	0	0	0	0	0	0	0	0	0	2.50754	0	0	0	-4.96572	4.24329	0	0	0	-4.99868	1.75089	-10.8108	0	6.99733	0	3.58154	0
138504	0	0	0	0	6.83134	0	0	0	0	0	0	0	0	0	0	1.76886	0	0	0	-5.92974	3.57675	0	0	0	-5.33065	1.31254	-11.7014	0	6.65303	0	2.81922	0
138505	0	0	0	0	8.27981	0	0	0	0	0	0	0	0	0	0	1.61568	0	0	0	-6.36738	3.59724	0	0	0	-5.30408	0.993847	-12.2816	0	6.76256	0	2.70395	0
138506	0	0	0	0	9.93146	0	0	0	0	0	0	0	0	0	0	1.47217	0	0	0	-6.32225	3.48457	0	0	0	-5.36396	0.725013	-13.1013	0	6.82856	0	2.34575	0
138507	0	0	0	0	11.3859	0	0	0	0	0	0	0	0	0	0	1.41782	0	0	0	-6.66588	3.54512	0	0	0	-5.47443	0.33252	-13.4004	0	6.47682	0	2.3825	0
138508	0	0	0	0	10.8767	0	0	0	0	0	0	0	0	0	0	1.67563	0	0	0	-6.45981	4.01057	0	0	0	-5.15949	0.606484	-14.9451	0	6.95115	0	2.44384	0
138509	0	0	0	0	10.8577	0	0	0	0	0	0	0	0	0	0	2.15157	0	0	0	-6.10344	4.35063	0	0	0	-4.85348	1.05152	-17.0967	0	7.02324	0	2.61895	0
138510	0	0	0	0	12.6559	0	0	0	0	0	0	0	0	0	0	2.00029	0	0	0	-6.14546	4.39178	0	0	0	-4.83464	1.01424	-18.5192	0	6.98196	0	2.45508	0
138511	0	0	0	0	11.2729	0	0	0	0	0	0	0	0	0	0	2.75839	0	0	0	-5.74727	5.05984	0	0	0	-4.43891	1.76947	-21.0352	0	7.4216	0	2.9391	0
138512	0	0	0	0	8.96655	0	0	0	0	0	0	0	0	0	0	3.42928	0	0	0	-5.28597	5.41057	0	0	0	-4.13937	2.25956	-21.6364	0	7.93884	0	3.05696	0
138513	0	0	0	0	3.21813	0	0	0	0	0	0	0	0	0	0	4.15548	0	0	0	-4.66266	5.99655	0	0	0	-3.26132	2.88878	-20.4771	0	8.49297	0	3.64914	0
138514	0	0	0	0	3.50121	0	0	0	0	0	0	0	0	0	0	4.32432	0	0	0	-4.31551	6.41449	0	0	0	-2.9933	2.94846	-22.3579	0	8.95987	0	3.51835	0
138515	0	0	0	0	0.5875	0	0	0	0	0	0	0	0	0	0	5.04679	0	0	0	-3.86642	7.06866	0	0	0	-2.22434	3.61941	-23.8644	0	9.67401	0	3.9588	0
138516	0	0	0	0	0.351918	0	0	0	0	0	0	0	0	0	0	5.42713	0	0	0	-3.63529	7.22906	0	0	0	-2.0509	3.63941	-24.9327	0	10.0275	0	3.9438	0
138517	0	0	0	0	-1.72128	0	0	0	0	0	0	0	0	0	0	5.43434	0	0	0	-3.60076	7.22239	0	0	0	-2.12884	3.62312	-23.011	0	10.2075	0	3.97456	0
138518	0	0	0	0	-4.46584	0	0	0	0	0	0	0	0	0	0	5.90313	0	0	0	-2.93685	7.75248	0	0	0	-1.8154	3.84683	-23.2503	0	10.8393	0	4.12666	0
138519	0	0	0	0	-5.61519	0	0	0	0	0	0	0	0	0	0	5.51408	0	0	0	-3.27706	7.5697	0	0	0	-2.01124	3.88108	-20.9232	0	10.7778	0	4.08405	0
138520	0	0	0	0	-4.73015	0	0	0	0	0	0	0	0	0	0	4.9245	0	0	0	-3.39697	7.68034	0	0	0	-2.16377	3.67645	-20.0581	0	10.506	0	3.56168	0
138521	0	0	0	0	-8.9479	0	0	0	0	0	0	0	0	0	0	5.32101	0	0	0	-3.0435	8.37235	0	0	0	-1.68842	4.46318	-19.3896	0	11.1493	0	3.7636	0
138522	0	0	0	0	-6.94904	0	0	0	0	0	0	0	0	0	0	4.89171	0	0	0	-3.02519	7.91232	0	0	0	-1.89106	4.1938	-19.8224	0	11.018	0	3.67187	0
138523	0	0	0	0	-9.92501	0	0	0	0	0	0	0	0	0	0	4.81741	0	0	0	-2.78941	8.13545	0	0	0	-1.70433	4.28469	-17.846	0	11.2143	0	3.81287	0
138524	0	0	0	0	-13.647	0	0	0	0	0	0	0	0	0	0	5.25227	0	0	0	-2.30415	8.56767	0	0	0	-1.27074	4.88127	-17.756	0	11.8662	0	4.41054	0
138525	0	0	0	0	-17.1263	0	0	0	0	0	0	0	0	0	0	5.80657	0	0	0	-1.74099	8.8716	0	0	0	-0.412906	5.34954	-17.8133	0	12.3222	0	4.74357	0
138526	0	0	0	0	-15.403	0	0	0	0	0	0	0	0	0	0	5.31506	0	0	0	-2.02962	8.30077	0	0	0	-1.22098	4.94303	-16.2078	0	12.0364	0	4.26615	0
138527	0	0	0	0	-15.1926	0	0	0	0	0	0	0	0	0	0	4.85382	0	0	0	-2.37313	8.08832	0	0	0	-1.73763	4.67676	-14.4724	0	12.0414	0	4.11542	0
138528	0	0	0	0	-14.8083	0	0	0	0	0	0	0	0	0	0	4.42579	0	0	0	-2.89946	7.52171	0	0	0	-2.12575	4.48385	-12.5603	0	11.9736	0	3.9889	0
138529	0	0	0	0	-15.9903	0	0	0	0	0	0	0	0	0	0	4.21033	0	0	0	-2.81849	7.3387	0	0	0	-2.206	4.45642	-10.9904	0	12.056	0	3.94376	0
138530	0	0	0	0	-14.6339	0	0	0	0	0	0	0	0	0	0	3.714	0	0	0	-3.04246	6.88877	0	0	0	-2.55036	4.1272	-9.81982	0	11.7776	0	3.53888	0
138531	0	0	0	0	-11.6871	0	0	0	0	0	0	0	0	0	0	2.99206	0	0	0	-3.55098	6.22719	0	0	0	-3.22574	3.57763	-8.94088	0	11.4206	0	3.18724	0
138532	0	0	0	0	-7.2005	0	0	0	0	0	0	0	0	0	0	2.3693	0	0	0	-4.00183	5.73108	0	0	0	-3.42751	3.14993	-10.4457	0	10.9083	0	2.91692	0
138533	0	0	0	0	-6.21909	0	0	0	0	0	0	0	0	0	0	1.66057	0	0	0	-4.39692	5.55555	0	0	0	-3.62875	2.56298	-8.80452	0	10.5617	0	2.70852	0
138534	0	0	0	0	-1.58829	0	0	0	0	0	0	0	0	0	0	0.926948	0	0	0	-5.14631	4.34821	0	0	0	-4.47516	1.54632	-7.29796	0	9.75244	0	1.93381	0
138535	0	0	0	0	1.79807	0	0	0	0	0	0	0	0	0	0	0.160699	0	0	0	-5.65571	3.94231	0	0	0	-4.98855	1.06068	-6.84991	0	8.81314	0	1.71927	0
138536	0	0	0	0	6.22306	0	0	0	0	0	0	0	0	0	0	0.135458	0	0	0	-5.90183	3.89867	0	0	0	-5.37252	0.850128	-9.97609	0	8.60463	0	1.53848	0
138537	0	0	0	0	8.67845	0	0	0	0	0	0	0	0	0	0	-0.124033	0	0	0	-5.72566	4.06219	0	0	0	-5.45064	0.968977	-12.5214	0	8.54428	0	1.56785	0
138538	0	0	0	0	12.4197	0	0	0	0	0	0	0	0	0	0	-0.328865	0	0	0	-5.94637	4.15464	0	0	0	-5.52733	0.615494	-15.1044	0	8.25785	0	1.45934	0
138539	0	0	0	0	15.3294	0	0	0	0	0	0	0	0	0	0	0.0124896	0	0	0	-6.05498	4.51047	0	0	0	-5.47754	0.839609	-19.1705	0	8.2194	0	1.79168	0
138540	0	0	0	0	18.1939	0	0	0	0	0	0	0	0	0	0	-0.320501	0	0	0	-6.05049	4.13601	0	0	0	-5.86745	0.752343	-20.8623	0	7.88894	0	2.12957	0
138541	0	0	0	0	23.5947	0	0	0	0	0	0	0	0	0	0	-0.691862	0	0	0	-6.30905	3.78062	0	0	0	-6.41011	0.23931	-23.6183	0	7.67557	0	1.73912	0
138542	0	0	0	0	27.0909	0	0	0	0	0	0	0	0	0	0	-0.961978	0	0	0	-6.42054	3.48795	0	0	0	-6.74779	0.129406	-25.8595	0	7.48329	0	1.79819	0
138543	0	0	0	0	30.5515	0	0	0	0	0	0	0	0	0	0	-1.71348	0	0	0	-7.05484	3.12033	0	0	0	-7.3759	-0.421754	-25.0011	0	6.6684	0	1.22679	0
138544	0	0	0	0	33.074	0	0	0	0	0	0	0	0	0	0	-1.78107	0	0	0	-7.50036	3.17121	0	0	0	-7.60905	-0.528078	-26.666	0	6.59683	0	1.24254	0
138545	0	0	0	0	35.8614	0	0	0	0	0	0	0	0	0	0	-2.39594	0	0	0	-7.92382	2.92417	0	0	0	-8.37307	-1.05431	-25.3584	0	5.78434	0	0.535676	0
138546	0	0	0	0	37.54	0	0	0	0	0	0	0	0	0	0	-3.27403	0	0	0	-8.7217	2.18338	0	0	0	-9.20942	-1.91706	-21.5883	0	5.04721	0	-0.0600794	0
138547	0	0	0	0	35.2247	0	0	0	0	0	0	0	0	0	0	-3.88019	0	0	0	-9.47228	1.75446	0	0	0	-9.73131	-2.86911	-14.3318	0	4.24873	0	-0.943195	0
138548	0	0	0	0	40.1941	0	0	0	0	0	0	0	0	0	0	-3.08306	0	0	0	-8.87841	2.24524	0	0	0	-9.06915	-2.2207	-23.6682	0	5.08738	0	-0.607164	0
138549	0	0	0	0	40.7799	0	0	0	0	0	0	0	0	0	0	-3.04934	0	0	0	-8.98464	2.12595	0	0	0	-8.92723	-2.25196	-24.5684	0	5.20446	0	-0.328769	0
138550	0	0	0	0	38.5817	0	0	0	0	0	0	0	0	0	0	-2.91234	0	0	0	-9.1075	1.8619	0	0	0	-8.90132	-2.3754	-22.7005	0	5.62372	0	-0.0702222	0
138551	0	0	0	0	33.5635	0	0	0	0	0	0	0	0	0	0	-2.35018	0	0	0	-8.37541	2.42936	0	0	0	-8.11988	-1.67584	-22.2886	0	6.24819	0	0.568839	0
138552	0	0	0	0	28.5969	0	0	0	0	0	0	0	0	0	0	-1.70216	0	0	0	-7.72099	3.0353	0	0	0	-7.69877	-0.867761	-21.9356	0	7.08757	0	1.20546	0
138553	0	0	0	0	26.6427	0	0	0	0	0	0	0	0	0	0	-1.48014	0	0	0	-7.61245	3.15912	0	0	0	-7.50421	-0.68115	-21.8829	0	7.57761	0	1.78146	0
138554	0	0	0	0	26.3803	0	0	0	0	0	0	0	0	0	0	-1.51251	0	0	0	-7.26743	3.51337	0	0	0	-7.19012	-0.682651	-23.3724	0	7.99461	0	2.13685	0
138555	0	0	0	0	25.1167	0	0	0	0	0	0	0	0	0	0	-0.958751	0	0	0	-6.42997	4.09225	0	0	0	-6.69253	0.160218	-26.9509	0	8.47233	0	3.19065	0
138556	0	0	0	0	19.419	0	0	0	0	0	0	0	0	0	0	-0.354947	0	0	0	-5.88046	4.78717	0	0	0	-5.90189	1.02343	-26.3751	0	9.1116	0	4.17117	0
138557	0	0	0	0	11.5131	0	0	0	0	0	0	0	0	0	0	0.413308	0	0	0	-5.44341	5.7736	0	0	0	-5.48035	1.61132	-23.1796	0	9.86103	0	4.93103	0
138558	0	0	0	0	6.86181	0	0	0	0	0	0	0	0	0	0	1.27719	0	0	0	-4.86481	6.50284	0	0	0	-4.65916	2.36983	-23.5321	0	10.7128	0	5.33157	0
138559	0	0	0	0	2.19421	0	0	0	0	0	0	0	0	0	0	1.81016	0	0	0	-4.11749	7.1329	0	0	0	-4.03065	2.94223	-23.2174	0	11.2754	0	6.01067	0
138560	0	0	0	0	-0.590535	0	0	0	0	0	0	0	0	0	0	2.09656	0	0	0	-3.99832	7.35549	0	0	0	-4.08635	2.98533	-21.1303	0	11.5283	0	5.83987	0
138561	0	0	0	0	-2.96311	0	0	0	0	0	0	0	0	0	0	2.594	0	0	0	-4.03226	7.43626	0	0	0	-4.07203	2.86947	-19.265	0	11.6412	0	5.79152	0
138562	0	0	0	0	-4.49695	0	0	0	0	0	0	0	0	0	0	3.18809	0	0	0	-3.69674	7.68833	0	0	0	-4.11084	3.00379	-19.0534	0	11.6305	0	5.84717	0
138563	0	0	0	0	-1.30455	0	0	0	0	0	0	0	0	0	0	3.08098	0	0	0	-4.36547	6.84268	0	0	0	-4.61673	2.54679	-19.0421	0	11.3441	0	5.51432	0
138564	0	0	0	0	-0.195376	0	0	0	0	0	0	0	0	0	0	3.09769	0	0	0	-4.55903	6.66665	0	0	0	-4.4506	2.2537	-19.2004	0	11.258	0	5.12935	0
138565	0	0	0	0	3.71178	0	0	0	0	0	0	0	0	0	0	2.68371	0	0	0	-4.83194	6.0909	0	0	0	-4.83883	1.6747	-20.0127	0	10.7478	0	4.77465	0
138566	0	0	0	0	3.4339	0	0	0	0	0	0	0	0	0	0	2.87442	0	0	0	-4.82063	6.12466	0	0	0	-4.66753	1.58344	-19.9988	0	10.8575	0	4.61307	0
138567	0	0	0	0	4.94963	0	0	0	0	0	0	0	0	0	0	2.76437	0	0	0	-4.84597	5.6007	0	0	0	-4.9556	1.24893	-20.0381	0	10.8302	0	4.44584	0
138568	0	0	0	0	3.74614	0	0	0	0	0	0	0	0	0	0	2.63084	0	0	0	-4.98841	5.50301	0	0	0	-5.0157	1.13171	-18.4745	0	11.1261	0	4.34082	0
138569	0	0	0	0	2.00081	0	0	0	0	0	0	0	0	0	0	2.73171	0	0	0	-4.76319	5.67066	0	0	0	-4.99134	1.21915	-17.5893	0	11.3925	0	4.329	0
138570	0	0	0	0	1.04375	0	0	0	0	0	0	0	0	0	0	3.12322	0	0	0	-4.63759	5.95049	0	0	0	-4.87863	1.49772	-17.9981	0	11.5111	0	4.38806	0
138571	0	0	0	0	-0.475524	0	0	0	0	0	0	0	0	0	0	3.19657	0	0	0	-5.16803	5.54172	0	0	0	-5.33877	1.34115	-14.9525	0	11.4139	0	4.44141	0
138572	0	0	0	0	0.975699	0	0	0	0	0	0	0	0	0	0	2.83738	0	0	0	-5.68365	5.28971	0	0	0	-5.50894	1.12365	-14.0898	0	11.0303	0	4.02562	0
138573	0	0	0	0	2.46383	0	0	0	0	0	0	0	0	0	0	2.53232	0	0	0	-5.81119	4.93951	0	0	0	-5.76628	0.494299	-13.4575	0	10.969	0	3.63605	0
138574	0	0	0	0	4.26515	0	0	0	0	0	0	0	0	0	0	2.67985	0	0	0	-5.7542	5.15131	0	0	0	-5.4157	0.732789	-16.6883	0	11.2533	0	3.77585	0
138575	0	0	0	0	7.21339	0	0	0	0	0	0	0	0	0	0	2.97074	0	0	0	-6.0226	5.05745	0	0	0	-5.76985	0.465409	-18.7952	0	11.1899	0	3.69075	0
138576	0	0	0	0	9.86697	0	0	0	0	0	0	0	0	0	0	2.80101	0	0	0	-6.21697	4.91775	0	0	0	-6.04541	0.440592	-19.4137	0	10.6549	0	2.99489	0
138577	0	0	0	0	10.7416	0	0	0	0	0	0	0	0	0	0	2.67578	0	0	0	-6.15501	5.15003	0	0	0	-5.938	0.491601	-20.7523	0	10.7291	0	3.05713	0
138578	0	0	0	0	14.1408	0	0	0	0	0	0	0	0	0	0	2.26544	0	0	0	-6.78581	4.57836	0	0	0	-6.33564	0.358632	-20.5578	0	9.79162	0	2.54443	0
138579	0	0	0	0	15.6001	0	0	0	0	0	0	0	0	0	0	1.82594	0	0	0	-6.68425	4.31372	0	0	0	-6.58978	-0.0600954	-19.6563	0	9.2239	0	2.02683	0
138580	0	0	0	0	16.7666	0	0	0	0	0	0	0	0	0	0	1.4077	0	0	0	-6.72476	4.20586	0	0	0	-6.44934	0.00129781	-20.3706	0	9.11998	0	2.04332	0
138581	0	0	0	0	20.4576	0	0	0	0	0	0	0	0	0	0	0.983589	0	0	0	-7.2922	3.80882	0	0	0	-6.77909	-0.732011	-20.1016	0	8.28353	0	1.3714	0
138582	0	0	0	0	21.8655	0	0	0	0	0	0	0	0	0	0	1.39996	0	0	0	-6.81602	4.55352	0	0	0	-6.38369	-0.366667	-24.9132	0	8.93946	0	1.72116	0
138583	0	0	0	0	22.3505	0	0	0	0	0	0	0	0	0	0	0.989353	0	0	0	-7.25159	4.24027	0	0	0	-6.9568	-1.13725	-22.1289	0	8.5216	0	1.37278	0
138584	0	0	0	0	22.6513	0	0	0	0	0	0	0	0	0	0	1.10127	0	0	0	-7.4501	3.93934	0	0	0	-7.03552	-1.39761	-21	0	7.91699	0	1.27435	0
138585	0	0	0	0	23.9351	0	0	0	0	0	0	0	0	0	0	1.16665	0	0	0	-7.35239	4.29446	0	0	0	-6.74395	-1.21949	-23.7361	0	8.10963	0	1.54608	0
138586	0	0	0	0	22.3784	0	0	0	0	0	0	0	0	0	0	0.808399	0	0	0	-7.70201	4.13452	0	0	0	-7.34918	-1.32027	-20.2179	0	7.9284	0	1.33968	0
138587	0	0	0	0	22.998	0	0	0	0	0	0	0	0	0	0	0.497669	0	0	0	-7.87946	3.75618	0	0	0	-7.01895	-1.46436	-19.9645	0	7.93169	0	1.14371	0
138588	0	0	0	0	19.6991	0	0	0	0	0	0	0	0	0	0	1.30282	0	0	0	-7.49694	4.59424	0	0	0	-6.31652	-1.02838	-20.8344	0	8.53347	0	1.54664	0
138589	0	0	0	0	18.1596	0	0	0	0	0	0	0	0	0	0	1.73866	0	0	0	-7.16711	4.80575	0	0	0	-6.07273	-0.956589	-20.7442	0	8.4928	0	1.74378	0
138590	0	0	0	0	12.9924	0	0	0	0	0	0	0	0	0	0	2.15032	0	0	0	-6.47505	5.68688	0	0	0	-5.35788	-0.205828	-20.23	0	8.65215	0	2.78698	0
138591	0	0	0	0	8.97688	0	0	0	0	0	0	0	0	0	0	2.54461	0	0	0	-6.1294	6.1276	0	0	0	-4.7585	0.436712	-19.6952	0	9.13172	0	3.36552	0
138592	0	0	0	0	3.72132	0	0	0	0	0	0	0	0	0	0	3.29575	0	0	0	-5.44182	6.76389	0	0	0	-4.02254	0.935172	-19.0708	0	9.6775	0	4.14151	0
138593	0	0	0	0	-4.48536	0	0	0	0	0	0	0	0	0	0	4.3068	0	0	0	-4.36964	8.01357	0	0	0	-2.88051	1.7423	-18.3491	0	10.8818	0	5.14014	0
138594	0	0	0	0	-7.48129	0	0	0	0	0	0	0	0	0	0	5.0756	0	0	0	-4.02578	8.24892	0	0	0	-2.63731	1.95457	-17.9887	0	11.4223	0	5.43168	0
138595	0	0	0	0	-9.33336	0	0	0	0	0	0	0	0	0	0	5.51395	0	0	0	-3.91386	8.4811	0	0	0	-2.7355	2.25158	-17.6416	0	11.7692	0	5.60845	0
