Hour,Minute,Second,Latitude_deg,Latitude_min,Longitude_deg,Longitude_min,Status,SVs_Used,HDOP,Altitude_mamsl,Geoid_Sep,Age_of_DGNSS_Corr,DGNSS_Ref_Station
13,29,05.00,47,02.62849,008,16.80567,2,07,1.16,644.6,47.3,48.2,0199
13,29,06.00,47,02.62851,008,16.80568,2,07,1.16,644.7,47.3,48.6,0199
13,29,07.00,47,02.62854,008,16.80569,2,07,1.16,644.7,47.3,48.4,0199
13,29,08.00,47,02.62857,008,16.80570,2,07,1.16,644.7,47.3,48.2,0199
13,29,09.00,47,02.62859,008,16.80572,2,07,1.16,644.8,47.3,48.6,0199
13,29,10.00,47,02.62861,008,16.80574,2,07,1.16,644.8,47.3,48.4,0199
13,29,11.00,47,02.62864,008,16.80577,2,07,1.16,644.9,47.3,48.2,0199
13,29,12.00,47,02.62865,008,16.80579,2,07,1.16,644.9,47.3,48.6,0199
13,29,13.00,47,02.62867,008,16.80581,2,07,1.16,644.9,47.3,48.4,0199
13,29,14.00,47,02.62868,008,16.80583,2,07,1.16,644.9,47.3,48.2,0199
13,29,15.00,47,02.62869,008,16.80586,2,07,1.16,645.0,47.3,48.6,0199
13,29,16.00,47,02.62870,008,16.80588,2,07,1.16,645.0,47.3,48.4,0199
13,29,17.00,47,02.62871,008,16.80591,2,07,1.16,645.0,47.3,48.2,0199
13,29,18.00,47,02.62872,008,16.80594,2,07,1.16,645.0,47.3,48.6,0199
13,29,19.00,47,02.62873,008,16.80597,2,07,1.16,645.1,47.3,48.4,0199
13,29,20.00,47,02.62873,008,16.80599,2,07,1.16,645.1,47.3,48.2,0199
13,29,21.00,47,02.62875,008,16.80602,2,07,1.16,645.1,47.3,48.6,0199
13,29,22.00,47,02.62875,008,16.80605,2,07,1.16,645.1,47.3,48.4,0199
13,29,23.00,47,02.62875,008,16.80607,2,07,1.16,645.2,47.3,48.2,0199
13,29,24.00,47,02.62875,008,16.80610,2,07,1.16,645.2,47.3,48.6,0199
13,29,25.00,47,02.62875,008,16.80612,2,07,1.16,645.3,47.3,48.4,0199
13,29,26.00,47,02.62876,008,16.80615,2,07,1.16,645.3,47.3,48.2,0199
13,29,27.00,47,02.62876,008,16.80617,2,07,1.16,645.4,47.3,48.6,0199
13,29,28.00,47,02.62876,008,16.80619,2,07,1.16,645.4,47.3,48.4,0199
13,29,29.00,47,02.62876,008,16.80620,2,07,1.16,645.5,47.3,48.2,0199
13,29,30.00,47,02.62877,008,16.80622,2,07,1.16,645.5,47.3,48.6,0199
13,29,31.00,47,02.62877,008,16.80624,2,07,1.16,645.6,47.3,48.4,0199
13,29,32.00,47,02.62876,008,16.80626,2,07,1.16,645.6,47.3,48.2,0199
13,29,33.00,47,02.62876,008,16.80627,2,07,1.16,645.6,47.3,48.6,0199
13,29,34.00,47,02.62876,008,16.80629,2,07,1.16,645.7,47.3,48.4,0199
13,29,35.00,47,02.62877,008,16.80630,2,07,1.16,645.7,47.3,48.2,0199
13,29,36.00,47,02.62877,008,16.80632,2,07,1.16,645.8,47.3,48.6,0199
13,29,37.00,47,02.62878,008,16.80633,2,07,1.16,645.8,47.3,48.4,0199
13,29,38.00,47,02.62878,008,16.80634,2,07,1.16,645.9,47.3,48.2,0199
13,29,39.00,47,02.62878,008,16.80635,2,07,1.16,645.9,47.3,48.6,0199
13,29,40.00,47,02.62879,008,16.80636,2,07,1.16,645.9,47.3,48.4,0199
13,29,41.00,47,02.62879,008,16.80637,2,07,1.16,645.9,47.3,48.2,0199
13,29,42.00,47,02.62880,008,16.80638,2,07,1.16,645.9,47.3,48.6,0199
13,29,43.00,47,02.62881,008,16.80639,2,07,1.16,646.0,47.3,48.4,0199
13,29,44.00,47,02.62882,008,16.80639,2,07,1.16,646.0,47.3,48.2,0199
13,29,45.00,47,02.62884,008,16.80640,2,07,1.16,646.0,47.3,48.6,0199
13,29,46.00,47,02.62885,008,16.80640,2,07,1.16,646.0,47.3,48.4,0199
13,29,47.00,47,02.62887,008,16.80640,2,07,1.16,646.0,47.3,48.2,0199
13,29,48.00,47,02.62887,008,16.80641,2,07,1.16,646.0,47.3,49.2,0199
13,29,49.00,47,02.62888,008,16.80641,2,07,1.16,646.0,47.3,48.4,0199
13,29,50.00,47,02.62889,008,16.80641,2,07,1.16,646.0,47.3,49.4,0199
13,29,51.00,47,02.62889,008,16.80641,2,07,1.16,646.0,47.3,48.6,0199
13,29,52.00,47,02.62890,008,16.80641,2,07,1.16,646.0,47.3,48.4,0199
13,29,53.00,47,02.62889,008,16.80641,2,07,1.16,646.0,47.3,48.2,0199
13,29,54.00,47,02.62890,008,16.80642,2,07,1.16,646.0,47.3,48.6,0199
13,29,55.00,47,02.62890,008,16.80643,2,07,1.16,645.9,47.3,48.4,0199
13,29,56.00,47,02.62890,008,16.80644,2,07,1.16,645.9,47.3,48.2,0199
13,29,57.00,47,02.62890,008,16.80645,2,07,1.16,645.9,47.3,48.6,0199
13,29,58.00,47,02.62891,008,16.80645,2,07,1.16,645.9,47.3,49.6,0199
13,29,59.00,47,02.62893,008,16.80647,2,07,1.16,645.8,47.3,48.2,0199
13,30,00.00,47,02.62894,008,16.80648,2,07,1.16,645.8,47.3,48.6,0199
13,30,01.00,47,02.62896,008,16.80649,2,07,1.16,645.7,47.3,48.4,0199
13,30,02.00,47,02.62898,008,16.80650,2,07,1.16,645.7,47.3,48.2,0199
13,30,03.00,47,02.62901,008,16.80652,2,07,1.16,645.6,47.3,48.6,0199
13,30,04.00,47,02.62904,008,16.80654,2,07,1.16,645.6,47.3,48.4,0199
13,30,05.00,47,02.62907,008,16.80655,2,07,1.16,645.5,47.3,48.2,0199
13,30,06.00,47,02.62910,008,16.80656,2,07,1.16,645.5,47.3,48.6,0199
13,30,07.00,47,02.62913,008,16.80657,2,07,1.16,645.4,47.3,48.4,0199
13,30,08.00,47,02.62915,008,16.80658,2,07,1.16,645.4,47.3,48.2,0199
13,30,09.00,47,02.62918,008,16.80658,2,07,1.16,645.3,47.3,49.2,0199
13,30,10.00,47,02.62921,008,16.80659,2,07,1.16,645.3,47.3,48.4,0199
13,30,11.00,47,02.62923,008,16.80660,2,07,1.16,645.2,47.3,48.2,0199
13,30,12.00,47,02.62926,008,16.80661,2,07,1.16,645.2,47.3,48.6,0199
13,30,13.00,47,02.62929,008,16.80662,2,07,1.16,645.1,47.3,48.4,0199
13,30,14.00,47,02.62931,008,16.80663,2,07,1.16,645.1,47.3,48.2,0199
13,30,15.00,47,02.62933,008,16.80664,2,07,1.16,645.1,47.3,49.2,0199
13,30,16.00,47,02.62936,008,16.80664,2,07,1.16,645.0,47.3,48.4,0199
13,30,17.00,47,02.62938,008,16.80665,2,07,1.16,645.0,47.3,48.2,0199
13,30,18.00,47,02.62940,008,16.80665,2,07,1.16,645.0,47.3,48.6,0199
13,30,19.00,47,02.62942,008,16.80665,2,07,1.16,644.9,47.3,48.4,0199
13,30,20.00,47,02.62945,008,16.80665,2,07,1.16,644.9,47.3,48.2,0199
13,30,21.00,47,02.62947,008,16.80666,2,07,1.16,644.9,47.3,48.6,0199
13,30,22.00,47,02.62950,008,16.80667,2,07,1.16,644.8,47.3,49.6,0199
13,30,23.00,47,02.62952,008,16.80667,2,07,1.16,644.8,47.3,48.2,0199
13,30,24.00,47,02.62954,008,16.80668,2,07,1.16,644.7,47.3,48.6,0199
13,30,25.00,47,02.62957,008,16.80668,2,07,1.16,644.7,47.3,48.4,0199
13,30,26.00,47,02.62959,008,16.80669,2,07,1.16,644.6,47.3,48.2,0199
13,30,27.00,47,02.62962,008,16.80670,2,07,1.16,644.6,47.3,48.6,0199
13,30,28.00,47,02.62964,008,16.80671,2,07,1.16,644.5,47.3,48.4,0199
13,30,29.00,47,02.62966,008,16.80671,2,07,1.16,644.5,47.3,48.2,0199
13,30,30.00,47,02.62968,008,16.80671,2,07,1.16,644.4,47.3,48.6,0199
13,30,31.00,47,02.62970,008,16.80672,2,07,1.16,644.4,47.3,48.4,0199
13,30,32.00,47,02.62971,008,16.80672,2,07,1.16,644.3,47.3,48.2,0199
13,30,33.00,47,02.62972,008,16.80673,2,07,1.16,644.3,47.3,48.6,0199
13,30,34.00,47,02.62974,008,16.80673,2,07,1.16,644.2,47.3,48.4,0199
13,30,35.00,47,02.62975,008,16.80673,2,07,1.16,644.2,47.3,48.2,0199
13,30,36.00,47,02.62976,008,16.80674,2,07,1.16,644.1,47.3,48.6,0199
13,30,37.00,47,02.62977,008,16.80674,2,07,1.16,644.1,47.3,49.6,0199
13,30,38.00,47,02.62978,008,16.80675,2,07,1.16,644.0,47.3,49.4,0199
13,30,39.00,47,02.62980,008,16.80676,2,07,1.16,644.0,47.3,48.6,0199
13,30,40.00,47,02.62981,008,16.80677,2,07,1.16,643.9,47.3,48.4,0199
13,30,41.00,47,02.62983,008,16.80678,2,07,1.16,643.9,47.3,48.2,0199
13,30,42.00,47,02.62984,008,16.80679,2,07,1.16,643.8,47.3,48.6,0199
13,30,43.00,47,02.62987,008,16.80680,2,07,1.16,643.8,47.3,48.4,0199
13,30,44.00,47,02.62989,008,16.80680,2,07,1.16,643.7,47.3,48.2,0199
13,30,45.00,47,02.62990,008,16.80681,2,07,1.16,643.7,47.3,49.2,0199
13,30,46.00,47,02.62992,008,16.80682,2,07,1.16,643.6,47.3,48.4,0199
13,30,47.00,47,02.62994,008,16.80684,2,07,1.16,643.6,47.3,48.2,0199
13,30,48.00,47,02.62996,008,16.80685,2,07,1.16,643.6,47.3,48.6,0199
13,30,49.00,47,02.62998,008,16.80686,2,07,1.16,643.6,47.3,48.4,0199
13,30,50.00,47,02.63000,008,16.80687,2,07,1.16,643.5,47.3,48.2,0199
13,30,51.00,47,02.63001,008,16.80688,2,07,1.16,643.5,47.3,48.6,0199
13,30,52.00,47,02.63002,008,16.80688,2,07,1.16,643.5,47.3,48.4,0199
13,30,53.00,47,02.63003,008,16.80689,2,07,1.16,643.5,47.3,48.2,0199
13,30,54.00,47,02.63004,008,16.80690,2,07,1.16,643.4,47.3,48.6,0199
13,30,55.00,47,02.63004,008,16.80690,2,07,1.16,643.4,47.3,48.4,0199
13,30,56.00,47,02.63005,008,16.80690,2,07,1.16,643.4,47.3,49.4,0199
13,30,57.00,47,02.63005,008,16.80691,2,07,1.16,643.4,47.3,48.6,0199
13,30,58.00,47,02.63006,008,16.80691,2,07,1.16,643.4,47.3,48.4,0199
13,30,59.00,47,02.63006,008,16.80691,2,07,1.16,643.4,47.3,48.2,0199
13,31,00.00,47,02.63005,008,16.80691,2,07,1.16,643.4,47.3,48.6,0199
13,31,01.00,47,02.63005,008,16.80691,2,07,1.16,643.4,47.3,48.4,0199
13,31,02.00,47,02.63004,008,16.80692,2,07,1.16,643.4,47.3,48.2,0199
13,31,03.00,47,02.63004,008,16.80692,2,07,1.16,643.4,47.3,48.6,0199
13,31,04.00,47,02.63003,008,16.80692,2,07,1.16,643.4,47.3,48.4,0199
13,31,05.00,47,02.63003,008,16.80692,2,07,1.15,643.4,47.3,48.2,0199
13,31,06.00,47,02.63002,008,16.80692,2,07,1.15,643.4,47.3,48.6,0199
13,31,07.00,47,02.63002,008,16.80691,2,07,1.15,643.4,47.3,48.4,0199
13,31,08.00,47,02.63001,008,16.80690,2,07,1.15,643.4,47.3,48.2,0199
13,31,09.00,47,02.63001,008,16.80690,2,07,1.15,643.4,47.3,48.6,0199
13,31,10.00,47,02.63000,008,16.80689,2,07,1.15,643.4,47.3,48.4,0199
13,31,11.00,47,02.62999,008,16.80689,2,07,1.15,643.4,47.3,48.2,0199
13,31,12.00,47,02.62999,008,16.80688,2,07,1.15,643.5,47.3,48.6,0199
13,31,13.00,47,02.62998,008,16.80688,2,07,1.15,643.5,47.3,48.4,0199
13,31,14.00,47,02.62997,008,16.80688,2,07,1.15,643.5,47.3,48.2,0199
13,31,15.00,47,02.62996,008,16.80687,2,07,1.15,643.5,47.3,48.6,0199
13,31,16.00,47,02.62995,008,16.80687,2,07,1.15,643.5,47.3,48.4,0199
13,31,17.00,47,02.62994,008,16.80686,2,07,1.15,643.5,47.3,48.2,0199
13,31,18.00,47,02.62993,008,16.80686,2,07,1.15,643.5,47.3,48.6,0199
13,31,19.00,47,02.62992,008,16.80686,2,07,1.15,643.5,47.3,48.4,0199
13,31,20.00,47,02.62991,008,16.80685,2,07,1.15,643.5,47.3,48.2,0199
13,31,21.00,47,02.62990,008,16.80685,2,07,1.15,643.5,47.3,49.2,0199
13,31,22.00,47,02.62989,008,16.80685,2,07,1.15,643.5,47.3,49.6,0199
13,31,23.00,47,02.62988,008,16.80684,2,07,1.15,643.5,47.3,48.2,0199
13,31,24.00,47,02.62988,008,16.80685,2,07,1.15,643.5,47.3,48.6,0199
13,31,25.00,47,02.62987,008,16.80685,2,07,1.15,643.5,47.3,48.4,0199
13,31,26.00,47,02.62986,008,16.80685,2,07,1.15,643.5,47.3,48.2,0199
13,31,27.00,47,02.62985,008,16.80685,2,07,1.15,643.5,47.3,48.6,0199
13,31,28.00,47,02.62985,008,16.80685,2,07,1.15,643.5,47.3,48.4,0199
13,31,29.00,47,02.62984,008,16.80685,2,07,1.15,643.5,47.3,48.2,0199
13,31,30.00,47,02.62984,008,16.80684,2,07,1.15,643.5,47.3,48.6,0199
13,31,31.00,47,02.62983,008,16.80684,2,07,1.15,643.5,47.3,48.4,0199
13,31,32.00,47,02.62983,008,16.80684,2,07,1.15,643.5,47.3,48.2,0199
13,31,33.00,47,02.62983,008,16.80684,2,07,1.15,643.5,47.3,48.6,0199
13,31,34.00,47,02.62983,008,16.80685,2,07,1.15,643.5,47.3,48.4,0199
13,31,35.00,47,02.62983,008,16.80685,2,07,1.15,643.5,47.3,48.2,0199
13,31,36.00,47,02.62983,008,16.80685,2,07,1.15,643.5,47.3,48.6,0199
13,31,37.00,47,02.62983,008,16.80686,2,07,1.15,643.4,47.3,48.4,0199
13,31,38.00,47,02.62983,008,16.80686,2,07,1.15,643.4,47.3,48.2,0199
13,31,39.00,47,02.62983,008,16.80687,2,07,1.15,643.4,47.3,48.6,0199
13,31,40.00,47,02.62982,008,16.80687,2,07,1.15,643.4,47.3,48.4,0199
13,31,41.00,47,02.62982,008,16.80687,2,07,1.15,643.4,47.3,48.2,0199
13,31,42.00,47,02.62981,008,16.80688,2,07,1.15,643.3,47.3,48.6,0199
13,31,43.00,47,02.62980,008,16.80688,2,07,1.15,643.3,47.3,48.4,0199
13,31,44.00,47,02.62979,008,16.80687,2,07,1.15,643.3,47.3,48.2,0199
13,31,45.00,47,02.62979,008,16.80686,2,07,1.15,643.3,47.3,49.2,0199
13,31,46.00,47,02.62978,008,16.80686,2,07,1.15,643.3,47.3,48.4,0199
13,31,47.00,47,02.62977,008,16.80685,2,07,1.15,643.3,47.3,48.2,0199
13,31,48.00,47,02.62976,008,16.80684,2,07,1.15,643.2,47.3,48.6,0199
13,31,49.00,47,02.62976,008,16.80682,2,07,1.15,643.2,47.3,48.4,0199
13,31,50.00,47,02.62975,008,16.80680,2,07,1.15,643.2,47.3,48.2,0199
13,31,51.00,47,02.62974,008,16.80678,2,07,1.15,643.2,47.3,48.6,0199
13,31,52.00,47,02.62974,008,16.80676,2,07,1.15,643.2,47.3,48.4,0199
13,31,53.00,47,02.62974,008,16.80674,2,07,1.15,643.2,47.3,48.2,0199
13,31,54.00,47,02.62973,008,16.80673,2,07,1.15,643.1,47.3,48.6,0199
13,31,55.00,47,02.62974,008,16.80671,2,07,1.15,643.1,47.3,48.4,0199
13,31,56.00,47,02.62974,008,16.80669,2,07,1.15,643.1,47.3,48.2,0199
13,31,57.00,47,02.62974,008,16.80668,2,07,1.15,643.1,47.3,48.6,0199
13,31,58.00,47,02.62974,008,16.80666,2,07,1.15,643.1,47.3,48.4,0199
13,31,59.00,47,02.62975,008,16.80665,2,07,1.15,643.1,47.3,48.2,0199
13,32,00.00,47,02.62975,008,16.80663,2,07,1.15,643.2,47.3,48.6,0199
13,32,01.00,47,02.62977,008,16.80661,2,07,1.15,643.2,47.3,48.4,0199
13,32,02.00,47,02.62978,008,16.80659,2,07,1.15,643.2,47.3,48.2,0199
13,32,03.00,47,02.62980,008,16.80657,2,07,1.15,643.2,47.3,48.6,0199
13,32,04.00,47,02.62981,008,16.80655,2,07,1.15,643.2,47.3,49.6,0199
13,32,05.00,47,02.62983,008,16.80654,2,07,1.15,643.2,47.3,48.2,0199
13,32,06.00,47,02.62984,008,16.80653,2,07,1.15,643.2,47.3,48.6,0199
13,32,07.00,47,02.62986,008,16.80651,2,07,1.15,643.3,47.3,49.6,0199
13,32,08.00,47,02.62988,008,16.80650,2,07,1.15,643.3,47.3,48.2,0199
13,32,09.00,47,02.62989,008,16.80649,2,07,1.15,643.3,47.3,48.6,0199
13,32,10.00,47,02.62991,008,16.80648,2,07,1.15,643.3,47.3,49.6,0199
13,32,11.00,47,02.62993,008,16.80647,2,07,1.15,643.3,47.3,49.4,0199
13,32,12.00,47,02.62995,008,16.80646,2,07,1.15,643.3,47.3,48.6,0199
13,32,13.00,47,02.62998,008,16.80646,2,07,1.15,643.3,47.3,48.4,0199
13,32,14.00,47,02.63000,008,16.80645,2,07,1.15,643.3,47.3,48.2,0199
13,32,15.00,47,02.63002,008,16.80645,2,07,1.15,643.3,47.3,48.6,0199
13,32,16.00,47,02.63004,008,16.80645,2,07,1.15,643.3,47.3,48.4,0199
13,32,17.00,47,02.63006,008,16.80645,2,07,1.15,643.3,47.3,48.2,0199
13,32,18.00,47,02.63008,008,16.80644,2,07,1.15,643.3,47.3,48.6,0199
13,32,19.00,47,02.63010,008,16.80644,2,07,1.15,643.2,47.3,48.4,0199
13,32,20.00,47,02.63012,008,16.80644,2,07,1.15,643.2,47.3,48.2,0199
13,32,21.00,47,02.63013,008,16.80643,2,07,1.15,643.2,47.3,48.6,0199
13,32,22.00,47,02.63015,008,16.80642,2,07,1.15,643.2,47.3,48.4,0199
13,32,23.00,47,02.63016,008,16.80643,2,07,1.15,643.2,47.3,48.2,0199
13,32,24.00,47,02.63017,008,16.80643,2,07,1.15,643.2,47.3,49.2,0199
13,32,25.00,47,02.63019,008,16.80643,2,07,1.15,643.2,47.3,48.4,0199
13,32,26.00,47,02.63019,008,16.80644,2,07,1.15,643.1,47.3,49.4,0199
13,32,27.00,47,02.63020,008,16.80644,2,07,1.15,643.1,47.3,48.6,0199
13,32,28.00,47,02.63021,008,16.80645,2,07,1.15,643.1,47.3,48.4,0199
13,32,29.00,47,02.63021,008,16.80645,2,07,1.15,643.1,47.3,48.2,0199
13,32,30.00,47,02.63022,008,16.80646,2,07,1.15,643.1,47.3,48.6,0199
13,32,31.00,47,02.63022,008,16.80647,2,07,1.15,643.1,47.3,48.4,0199
13,32,32.00,47,02.63021,008,16.80647,2,07,1.15,643.1,47.3,48.2,0199
13,32,33.00,47,02.63021,008,16.80648,2,07,1.15,643.1,47.3,48.6,0199
13,32,34.00,47,02.63021,008,16.80648,2,07,1.15,643.1,47.3,48.4,0199
13,32,35.00,47,02.63021,008,16.80647,2,07,1.15,643.0,47.3,48.2,0199
13,32,36.00,47,02.63020,008,16.80648,2,07,1.15,643.0,47.3,48.6,0199
13,32,37.00,47,02.63019,008,16.80648,2,07,1.15,643.0,47.3,48.4,0199
13,32,38.00,47,02.63019,008,16.80648,2,07,1.15,643.1,47.3,48.2,0199
13,32,39.00,47,02.63018,008,16.80648,2,07,1.15,643.1,47.3,48.6,0199
13,32,40.00,47,02.63017,008,16.80649,2,07,1.15,643.1,47.3,48.4,0199
13,32,41.00,47,02.63016,008,16.80648,2,07,1.15,643.1,47.3,48.2,0199
13,32,42.00,47,02.63016,008,16.80648,2,07,1.15,643.0,47.3,48.6,0199
13,32,43.00,47,02.63015,008,16.80648,2,07,1.15,643.0,47.3,48.4,0199
13,32,44.00,47,02.63014,008,16.80647,2,07,1.15,643.0,47.3,48.2,0199
13,32,45.00,47,02.63014,008,16.80647,2,07,1.15,643.0,47.3,48.6,0199
13,32,46.00,47,02.63013,008,16.80646,2,07,1.15,643.0,47.3,49.6,0199
13,32,47.00,47,02.63013,008,16.80646,2,07,1.15,643.1,47.3,48.2,0199
13,32,48.00,47,02.63013,008,16.80646,2,07,1.15,643.1,47.3,48.6,0199
13,32,49.00,47,02.63012,008,16.80646,2,07,1.15,643.1,47.3,48.4,0199
13,32,50.00,47,02.63012,008,16.80646,2,07,1.15,643.2,47.3,48.2,0199
13,32,51.00,47,02.63012,008,16.80646,2,07,1.15,643.2,47.3,48.6,0199
13,32,52.00,47,02.63012,008,16.80645,2,07,1.15,643.2,47.3,48.4,0199
13,32,53.00,47,02.63013,008,16.80645,2,07,1.15,643.2,47.3,48.2,0199
13,32,54.00,47,02.63014,008,16.80645,2,07,1.15,643.2,47.3,48.6,0199
13,32,55.00,47,02.63014,008,16.80646,2,07,1.15,643.3,47.3,48.4,0199
13,32,56.00,47,02.63014,008,16.80647,2,07,1.15,643.3,47.3,48.2,0199
13,32,57.00,47,02.63015,008,16.80648,2,07,1.15,643.4,47.3,48.6,0199
13,32,58.00,47,02.63016,008,16.80648,2,07,1.15,643.4,47.3,48.4,0199
13,32,59.00,47,02.63016,008,16.80649,2,07,1.15,643.4,47.3,48.2,0199
13,33,00.00,47,02.63017,008,16.80649,2,07,1.15,643.5,47.3,48.6,0199
13,33,01.00,47,02.63018,008,16.80650,2,07,1.15,643.5,47.3,48.4,0199
13,33,02.00,47,02.63019,008,16.80652,2,07,1.15,643.6,47.3,48.2,0199
13,33,03.00,47,02.63019,008,16.80654,2,07,1.15,643.6,47.3,48.6,0199
13,33,04.00,47,02.63019,008,16.80657,2,07,1.15,643.7,47.3,48.4,0199
13,33,05.00,47,02.63020,008,16.80659,2,07,1.15,643.7,47.3,48.2,0199
13,33,06.00,47,02.63020,008,16.80661,2,07,1.15,643.8,47.3,48.6,0199
13,33,07.00,47,02.63021,008,16.80662,2,07,1.15,643.8,47.3,49.6,0199
13,33,08.00,47,02.63021,008,16.80663,2,07,1.15,643.9,47.3,49.4,0199
13,33,09.00,47,02.63022,008,16.80663,2,07,1.15,643.9,47.3,48.6,0199
13,33,10.00,47,02.63022,008,16.80664,2,07,1.15,643.9,47.3,48.4,0199
13,33,11.00,47,02.63022,008,16.80664,2,07,1.15,643.9,47.3,48.2,0199
13,33,12.00,47,02.63022,008,16.80666,2,07,1.15,644.0,47.3,48.6,0199
13,33,13.00,47,02.63022,008,16.80667,2,07,1.15,644.0,47.3,48.4,0199
13,33,14.00,47,02.63021,008,16.80668,2,07,1.15,644.1,47.3,48.2,0199
13,33,15.00,47,02.63021,008,16.80669,2,07,1.15,644.1,47.3,48.6,0199
13,33,16.00,47,02.63021,008,16.80669,2,07,1.15,644.2,47.3,48.4,0199
13,33,17.00,47,02.63020,008,16.80669,2,07,1.15,644.2,47.3,48.2,0199
13,33,18.00,47,02.63019,008,16.80670,2,07,1.15,644.3,47.3,48.6,0199
13,33,19.00,47,02.63019,008,16.80671,2,07,1.15,644.4,47.3,48.4,0199
13,33,20.00,47,02.63018,008,16.80671,2,07,1.15,644.4,47.3,48.2,0199
13,33,21.00,47,02.63018,008,16.80672,2,07,1.15,644.5,47.3,48.6,0199
13,33,22.00,47,02.63017,008,16.80673,2,07,1.15,644.6,47.3,49.6,0199
13,33,23.00,47,02.63017,008,16.80674,2,07,1.15,644.7,47.3,48.2,0199
13,33,24.00,47,02.63016,008,16.80676,2,07,1.15,644.7,47.3,48.6,0199
13,33,25.00,47,02.63015,008,16.80678,2,07,1.15,644.8,47.3,48.4,0199
13,33,26.00,47,02.63013,008,16.80681,2,07,1.15,644.9,47.3,48.2,0199
13,33,27.00,47,02.63012,008,16.80684,2,07,1.15,645.0,47.3,49.2,0199
13,33,28.00,47,02.63010,008,16.80688,2,07,1.15,645.1,47.3,48.4,0199
13,33,29.00,47,02.63009,008,16.80691,2,07,1.15,645.1,47.3,49.4,0199
13,33,30.00,47,02.63008,008,16.80694,2,07,1.15,645.2,47.3,48.6,0199
13,33,31.00,47,02.63006,008,16.80697,2,07,1.15,645.3,47.3,48.4,0199
13,33,32.00,47,02.63005,008,16.80700,2,07,1.15,645.4,47.3,48.2,0199
13,33,33.00,47,02.63003,008,16.80703,2,07,1.15,645.5,47.3,48.6,0199
13,33,34.00,47,02.63002,008,16.80706,2,07,1.15,645.5,47.3,48.4,0199
13,33,35.00,47,02.63000,008,16.80708,2,07,1.15,645.6,47.3,48.2,0199
13,33,36.00,47,02.62999,008,16.80711,2,07,1.15,645.7,47.3,48.6,0199
13,33,37.00,47,02.62997,008,16.80714,2,07,1.15,645.7,47.3,48.4,0199
13,33,38.00,47,02.62996,008,16.80716,2,07,1.15,645.8,47.3,48.2,0199
13,33,39.00,47,02.62996,008,16.80717,2,07,1.15,645.8,47.3,48.6,0199
13,33,40.00,47,02.62995,008,16.80720,2,07,1.15,645.9,47.3,48.4,0199
13,33,41.00,47,02.62994,008,16.80722,2,07,1.15,645.9,47.3,48.2,0199
13,33,42.00,47,02.62993,008,16.80725,2,07,1.15,645.9,47.3,49.2,0199
13,33,43.00,47,02.62992,008,16.80728,2,07,1.15,646.0,47.3,48.4,0199
13,33,44.00,47,02.62990,008,16.80730,2,07,1.15,646.0,47.3,48.2,0199
13,33,45.00,47,02.62990,008,16.80732,2,07,1.15,646.1,47.3,48.6,0199
13,33,46.00,47,02.62989,008,16.80734,2,07,1.15,646.1,47.3,48.4,0199
13,33,47.00,47,02.62988,008,16.80736,2,07,1.15,646.1,47.3,48.2,0199
13,33,48.00,47,02.62987,008,16.80738,2,07,1.15,646.1,47.3,48.6,0199
13,33,49.00,47,02.62986,008,16.80739,2,07,1.15,646.1,47.3,48.4,0199
13,33,50.00,47,02.62985,008,16.80741,2,07,1.15,646.1,47.3,48.2,0199
13,33,51.00,47,02.62984,008,16.80742,2,07,1.15,646.1,47.3,49.2,0199
13,33,52.00,47,02.62983,008,16.80744,2,07,1.15,646.1,47.3,48.4,0199
13,33,53.00,47,02.62982,008,16.80744,2,07,1.15,646.1,47.3,48.2,0199
13,33,54.00,47,02.62982,008,16.80746,2,07,1.15,646.1,47.3,48.6,0199
13,33,55.00,47,02.62981,008,16.80747,2,07,1.15,646.1,47.3,48.4,0199
13,33,56.00,47,02.62980,008,16.80750,2,07,1.15,646.1,47.3,48.2,0199
13,33,57.00,47,02.62979,008,16.80751,2,07,1.15,646.1,47.3,48.6,0199
13,33,58.00,47,02.62978,008,16.80753,2,07,1.15,646.1,47.3,48.4,0199
13,33,59.00,47,02.62978,008,16.80753,2,07,1.15,646.1,47.3,48.2,0199
13,34,00.00,47,02.62977,008,16.80756,2,07,1.15,646.0,47.3,49.2,0199
13,34,01.00,47,02.62977,008,16.80758,2,07,1.15,646.0,47.3,48.4,0199
13,34,02.00,47,02.62976,008,16.80760,2,07,1.15,646.1,47.3,48.2,0199
13,34,03.00,47,02.62976,008,16.80763,2,07,1.15,646.0,47.3,48.6,0199
13,34,04.00,47,02.62975,008,16.80766,2,07,1.15,646.0,47.3,48.4,0199
13,34,05.00,47,02.62974,008,16.80770,2,07,1.15,646.0,47.3,48.2,0199
13,34,06.00,47,02.62974,008,16.80773,2,07,1.15,646.0,47.3,48.6,0199
13,34,07.00,47,02.62973,008,16.80777,2,07,1.15,646.0,47.3,48.4,0199
13,34,08.00,47,02.62973,008,16.80780,2,07,1.15,646.0,47.3,48.2,0199
13,34,09.00,47,02.62973,008,16.80783,2,07,1.15,646.1,47.3,48.6,0199
13,34,10.00,47,02.62974,008,16.80786,2,07,1.15,646.1,47.3,48.4,0199
13,34,11.00,47,02.62975,008,16.80789,2,07,1.15,646.1,47.3,48.2,0199
13,34,12.00,47,02.62975,008,16.80794,2,07,1.15,646.1,47.3,48.6,0199
