Hour,Minute,Second,Latitude_deg,Latitude_min,Longitude_deg,Longitude_min,Status,SVs_Used,HDOP,Altitude_mamsl,Geoid_Sep,Age_of_DGNSS_Corr,DGNSS_Ref_Station
13,02,27.00,47,02.63184,008,16.81014,1,10,,648.7,,,
13,02,28.00,47,02.63184,008,16.81014,1,10,,648.7,,,
13,02,29.00,47,02.63178,008,16.81014,1,10,,648.7,,,
13,02,30.00,47,02.63178,008,16.81014,1,10,,648.7,,,
13,02,31.00,47,02.63178,008,16.81014,1,10,,648.7,,,
13,02,32.00,47,02.63178,008,16.81020,1,10,,648.7,,,
13,02,33.00,47,02.63178,008,16.81020,1,10,,648.6,,,
13,02,34.00,47,02.63178,008,16.81020,1,10,,648.6,,,
13,02,35.00,47,02.63178,008,16.81014,1,10,,648.6,,,
13,02,36.00,47,02.63178,008,16.81014,1,10,,648.6,,,
13,02,37.00,47,02.63178,008,16.81014,1,10,,648.6,,,
13,02,38.00,47,02.63178,008,16.81014,1,10,,648.6,,,
13,02,39.00,47,02.63172,008,16.81014,1,10,,648.6,,,
13,02,40.00,47,02.63172,008,16.81014,1,10,,648.6,,,
13,02,41.00,47,02.63172,008,16.81014,1,10,,648.6,,,
13,02,42.00,47,02.63172,008,16.81014,1,10,,648.6,,,
13,02,43.00,47,02.63172,008,16.81014,1,10,,648.6,,,
13,02,44.00,47,02.63172,008,16.81014,1,10,,648.5,,,
13,02,45.00,47,02.63172,008,16.81014,1,10,,648.5,,,
13,02,46.00,47,02.63172,008,16.81014,1,10,,648.5,,,
13,02,47.00,47,02.63172,008,16.81014,1,10,,648.5,,,
13,02,48.00,47,02.63172,008,16.81014,1,10,,648.5,,,
13,02,49.00,47,02.63172,008,16.81014,1,10,,648.4,,,
13,02,50.00,47,02.63172,008,16.81014,1,10,,648.4,,,
13,02,51.00,47,02.63172,008,16.81014,1,10,,648.4,,,
13,02,52.00,47,02.63166,008,16.81014,1,10,,648.4,,,
13,02,53.00,47,02.63166,008,16.81014,1,10,,648.4,,,
13,02,54.00,47,02.63166,008,16.81014,1,10,,648.3,,,
13,02,55.00,47,02.63166,008,16.81014,1,10,,648.3,,,
13,02,56.00,47,02.63166,008,16.81014,1,10,,648.3,,,
13,02,57.00,47,02.63166,008,16.81014,1,10,,648.3,,,
13,02,58.00,47,02.63166,008,16.81008,1,10,,648.3,,,
13,02,59.00,47,02.63166,008,16.81008,1,10,,648.2,,,
13,03,00.00,47,02.63166,008,16.81008,1,10,,648.2,,,
13,03,01.00,47,02.63166,008,16.81008,1,10,,648.2,,,
13,03,02.00,47,02.63166,008,16.81008,1,10,,648.2,,,
